"database_identifier"	"chemical_formula"	"smiles"	"inchi"	"metabolite_identification"	"mass_to_charge"	"fragmentation"	"charge"	"modifications"	"retention_time"	"taxid"	"species"	"database"	"database_version"	"reliability"	"uri"	"search_engine"	"search_engine_score"	"smallmolecule_abundance_sub"	"smallmolecule_abundance_stdev_sub"	"smallmolecule_abundance_std_error_sub"	"neg-Exp1-Blatt_K-1_1-B,1_01_8102"	"neg-Exp1-Blatt_K-2_1-B,2_01_8104"	"neg-Exp1-Blatt_K-3_1-B,3_01_8107"	"neg-Exp1-Blatt_K-4_1-B,4_01_8109"	"neg-Exp1-Blatt_K-5_1-B,5_01_8111"	"neg-Exp2-Blatt_K-1_1-D,1_01_8113"	"neg-Exp2-Blatt_K-2_1-D,2_01_8115"	"neg-Exp2-Blatt_K-3_1-D,3_01_8117"	"neg-Exp1-Blatt_P-1_1-C,1_01_8103"	"neg-Exp1-Blatt_P-2_1-C,2_01_8105"	"neg-Exp1-Blatt_P-3_1-C,3_01_8108"	"neg-Exp1-Blatt_P-4_1-C,4_01_8110"	"neg-Exp1-Blatt_P-5_1-C,5_01_8112"	"neg-Exp2-Blatt_P-1_1-E,1_01_8114"	"neg-Exp2-Blatt_P-2_1-E,2_01_8116"	"neg-Exp2-Blatt_P-3_1-E,3_01_8118"	"neg-Exp2-Blatt_P-4_1-E,4_01_8121"	"neg-Exp2-Blatt_P-5_1-E,5_01_8122"
""	""	""	""	""	"354.0611"	""	""	""	" 284.24185"	""	""	""	""	""	""	""	""	""	""	""	"   2975.0724"	"   2083.0410"	"1.610931e+03"	"   1742.6968"	"   1318.7753"	"2.064634e+03"	"   1816.5250"	"8.960809e+02"	"   2389.9188"	"   2769.7741"	"   2864.1192"	"   1910.6656"	"   2540.7686"	"   1628.1317"	"   2563.5825"	"   1343.8035"	"   1935.8846"	"   2639.2846"
""	""	""	""	""	"354.1060"	""	""	""	" 354.23415"	""	""	""	""	""	""	""	""	""	""	""	"   1129.5592"	"    696.8060"	"5.134104e+02"	"    375.5435"	"    514.9858"	"7.262904e+02"	"    650.6667"	"8.172451e+02"	"   1596.9860"	"   1410.2071"	"    842.8288"	"   1179.4917"	"    907.0372"	"    993.5634"	"   1194.5458"	"    781.7644"	"   1078.6897"	"    530.3180"
""	""	""	""	""	"355.0010"	""	""	""	" 271.50970"	""	""	""	""	""	""	""	""	""	""	""	"    784.8236"	"    809.8075"	"1.496346e+03"	"   1350.3415"	"    551.9448"	"1.062467e+03"	"    633.8568"	"9.583558e+02"	"    837.3683"	"    974.0075"	"    945.7197"	"    873.4365"	"   1083.6006"	"    841.9071"	"    911.7343"	"    760.1976"	"   1492.6282"	"   1216.5675"
""	""	""	""	""	"355.0674"	""	""	""	" 284.44401"	""	""	""	""	""	""	""	""	""	""	""	"   2745.7878"	"   2250.8590"	"1.119893e+03"	"   1618.0450"	"   1512.8894"	"2.219254e+03"	"   1976.2363"	"2.528006e+03"	"   2821.4188"	"   3300.8354"	"   2299.1378"	"   2334.0000"	"   2631.5251"	"   2477.0708"	"   3484.2117"	"   2267.9265"	"   3114.2169"	"   3610.0904"
""	""	""	""	""	"355.1045"	""	""	""	" 240.53380"	""	""	""	""	""	""	""	""	""	""	""	"    974.3896"	"   1209.4045"	"2.136038e+03"	"    831.9043"	"   2074.2063"	"1.910666e+03"	"   1418.0845"	"1.438864e+03"	"   1689.5617"	"   1522.8189"	"   2043.1397"	"   1591.8845"	"   1551.3992"	"   1649.3819"	"    943.0397"	"   1953.9805"	"   2107.7374"	"   1952.6370"
""	""	""	""	""	"355.1744"	""	""	""	" 467.23863"	""	""	""	""	""	""	""	""	""	""	""	"  10033.1103"	"  13193.3963"	"1.211504e+04"	"  13761.9162"	"  10560.9323"	"7.061227e+03"	"   6039.4908"	"7.570630e+03"	"   9782.1656"	"      0.0000"	"   8323.7080"	"  10229.4043"	"   9117.3313"	"   3104.5065"	"   6884.7740"	"  10249.7760"	"   5322.2125"	"   4695.4889"
""	""	""	""	""	"356.9235"	""	""	""	"  20.78485"	""	""	""	""	""	""	""	""	""	""	""	"   1517.9306"	"   1890.0817"	"1.747234e+03"	"   1751.9750"	"   2120.8765"	"1.287643e+03"	"   1374.8368"	"3.068200e+02"	"   2401.9804"	"   2429.1832"	"   2254.4668"	"   2074.5352"	"   2204.7685"	"   1762.8907"	"   1823.0606"	"   1895.8176"	"   1635.7975"	"   1947.6327"
""	""	""	""	""	"357.0776"	""	""	""	" 376.92770"	""	""	""	""	""	""	""	""	""	""	""	"   2935.7401"	"   3260.1013"	"2.923715e+03"	"   3052.6563"	"   3301.1982"	"3.085881e+03"	"   2835.1431"	"3.275830e+03"	"   2881.6626"	"   2766.3546"	"   3490.6493"	"   3260.4513"	"   3079.3042"	"   3173.5923"	"   2450.8234"	"   2886.8817"	"   3467.1211"	"   3801.5521"
""	""	""	""	""	"359.0494"	""	""	""	"  37.39766"	""	""	""	""	""	""	""	""	""	""	""	"   2419.8467"	"   2181.4489"	"1.681507e+03"	"   1088.4581"	"   1231.4973"	"2.509595e+03"	"   2084.2059"	"1.473182e+03"	"   3813.2959"	"   2701.9674"	"   3504.0172"	"   1728.9673"	"   2661.3080"	"   3715.6342"	"   3588.5023"	"   3005.5983"	"   4192.0347"	"   4342.2924"
""	""	""	""	""	"359.0988"	""	""	""	" 143.96067"	""	""	""	""	""	""	""	""	""	""	""	"   9752.9561"	"  10488.2415"	"7.227004e+03"	"   5859.1790"	"   7202.9829"	"7.033875e+03"	"   8798.5183"	"7.119043e+03"	"   8876.2090"	"   8640.9850"	"   7235.1275"	"   6209.9357"	"   7148.4293"	"   6891.7777"	"   6672.2319"	"   8274.2913"	"   7760.4856"	"   7600.2118"
""	""	""	""	""	"359.1307"	""	""	""	" 291.58913"	""	""	""	""	""	""	""	""	""	""	""	"   3901.0395"	"   2709.7888"	"1.459680e+03"	"   2091.8546"	"   1865.4703"	"8.607312e+02"	"   1657.0103"	"1.473692e+03"	"   5632.0274"	"  11164.3097"	"  10588.3713"	"   1537.1681"	"   9921.9585"	"   1353.5953"	"   3383.9217"	"   4158.9399"	"   3739.6948"	"   7542.6390"
""	""	""	""	""	"359.1344"	""	""	""	" 195.31579"	""	""	""	""	""	""	""	""	""	""	""	"   1643.2712"	"   1788.7307"	"1.672609e+03"	"   1500.2153"	"   1251.2920"	"1.174335e+03"	"   2183.0442"	"1.244145e+03"	"   1761.2346"	"   2034.0775"	"   1385.8310"	"   1802.7265"	"   1315.9298"	"   1350.7630"	"   1252.4308"	"   1080.3780"	"   1664.0652"	"   1338.3355"
""	""	""	""	""	"359.1679"	""	""	""	" 427.39216"	""	""	""	""	""	""	""	""	""	""	""	"   4978.7420"	"   6202.2759"	"5.001181e+03"	"   6321.9046"	"   4677.3079"	"2.931078e+03"	"   2392.2133"	"2.866953e+03"	"   3894.6311"	"   4708.7126"	"   3049.1040"	"   4301.0686"	"   3921.1861"	"   1693.2718"	"   2704.3901"	"   4231.3903"	"   1465.0851"	"    261.3660"
""	""	""	""	""	"360.1030"	""	""	""	" 143.99775"	""	""	""	""	""	""	""	""	""	""	""	"   1358.8885"	"   1805.7377"	"9.752886e+02"	"   1121.1247"	"    934.3869"	"9.252142e+02"	"   1349.3721"	"8.685069e+02"	"   1372.8823"	"   1459.7255"	"   1305.4041"	"   1150.8035"	"   1345.0932"	"   1280.5004"	"    926.6821"	"   1165.3125"	"    768.8942"	"   1502.9473"
""	""	""	""	""	"361.0539"	""	""	""	" 288.26382"	""	""	""	""	""	""	""	""	""	""	""	"  29690.7256"	"  31146.8313"	"3.461811e+04"	"  33175.7178"	"  33863.9532"	"3.320280e+04"	"  29624.4715"	"3.066497e+04"	"  32287.0222"	"  30577.5938"	"  37571.3240"	"  35783.7706"	"  35403.3768"	"  32456.8647"	"  30179.1659"	"  31387.5100"	"  33241.4816"	"  35312.6733"
""	""	""	""	""	"361.0902"	""	""	""	" 371.78479"	""	""	""	""	""	""	""	""	""	""	""	"  12759.0396"	"  10400.6160"	"7.222658e+03"	"   8483.6238"	"   7138.9563"	"7.962576e+03"	"   8562.4765"	"7.592323e+03"	"  13559.1286"	"  14233.8675"	"  11310.2367"	"  12641.3040"	"  13073.5423"	"  10230.7702"	"  13004.4990"	"  11481.5739"	"  11479.8253"	"  11147.8138"
""	""	""	""	""	"361.1502"	""	""	""	" 280.24858"	""	""	""	""	""	""	""	""	""	""	""	"   3860.3024"	"   4302.3419"	"2.364494e+03"	"   1454.1754"	"   3529.7253"	"2.531822e+03"	"   3046.7912"	"3.637182e+03"	"   1120.8935"	"   2224.4109"	"    717.8963"	"   1356.5966"	"    964.9423"	"    981.2306"	"   2658.4177"	"    695.1262"	"   1129.2204"	"    532.7332"
""	""	""	""	""	"361.9786"	""	""	""	" 196.30009"	""	""	""	""	""	""	""	""	""	""	""	"   1151.6623"	"    986.4930"	"3.621810e+02"	"    768.0505"	"    801.0327"	"8.025504e+02"	"    816.3192"	"6.652800e+02"	"    520.6158"	"    632.1088"	"    633.6913"	"    889.1778"	"    866.4806"	"    816.7415"	"    791.2243"	"   1001.9529"	"    877.0936"	"    427.1642"
""	""	""	""	""	"362.0573"	""	""	""	" 288.24036"	""	""	""	""	""	""	""	""	""	""	""	"   5207.9360"	"   5462.2476"	"5.740926e+03"	"   5758.4374"	"   5681.5647"	"5.320862e+03"	"   5210.9568"	"5.077447e+03"	"   5278.0049"	"   5011.8985"	"   5691.9647"	"   6249.7425"	"   5984.5956"	"   4947.8795"	"   5077.6243"	"   4590.5800"	"   5585.7869"	"   5451.5741"
""	""	""	""	""	"362.0933"	""	""	""	" 371.79670"	""	""	""	""	""	""	""	""	""	""	""	"   2279.3016"	"   1069.2649"	"1.483233e+03"	"   1581.4348"	"   1028.7288"	"1.506640e+03"	"   1424.6732"	"1.422391e+03"	"   2329.2288"	"   2571.0647"	"   2023.2276"	"   2129.5769"	"   2220.7289"	"   1289.6277"	"   1729.1504"	"   2017.6200"	"   1849.6988"	"   2025.8903"
""	""	""	""	""	"362.9363"	""	""	""	"  19.66729"	""	""	""	""	""	""	""	""	""	""	""	"   1090.4404"	"   1175.4274"	"1.120075e+03"	"    943.5107"	"   1224.2293"	"8.687712e+02"	"    973.2221"	"1.054878e+03"	"   1237.1715"	"   1439.1424"	"   1090.2049"	"   1208.7478"	"    832.3113"	"   1136.4754"	"   1277.2014"	"   1451.9197"	"   1200.0094"	"   1314.5962"
""	""	""	""	""	"363.0946"	""	""	""	" 377.09844"	""	""	""	""	""	""	""	""	""	""	""	"  12300.9705"	"  12544.6724"	"1.292383e+04"	"  13145.1147"	"  14186.0895"	"1.297938e+04"	"  13213.7469"	"1.356978e+04"	"  13160.3853"	"  14378.5445"	"  14699.6850"	"  14892.1198"	"  15203.3834"	"  13845.9564"	"  12852.1364"	"  13469.7570"	"  13599.4381"	"  14287.4208"
""	""	""	""	""	"363.1084"	""	""	""	" 421.68121"	""	""	""	""	""	""	""	""	""	""	""	"    606.1818"	"    419.8036"	"8.654089e+02"	"    753.7698"	"    378.4847"	"7.856475e+02"	"    431.5871"	"4.818352e+02"	"   1126.2148"	"   2381.6803"	"   1687.2570"	"    573.2413"	"   1542.7710"	"    883.9406"	"   1279.1142"	"    700.3691"	"   1704.0147"	"   2562.8080"
""	""	""	""	""	"364.0970"	""	""	""	" 376.98035"	""	""	""	""	""	""	""	""	""	""	""	"   2148.9122"	"   2318.4031"	"2.203302e+03"	"   1984.7879"	"   2483.3764"	"1.494760e+03"	"   2369.7012"	"2.529543e+03"	"   2324.1465"	"   2220.2404"	"   2326.2400"	"   2379.5133"	"   2570.5158"	"   1580.9085"	"   2426.6118"	"   2419.8100"	"   2357.2023"	"   2380.3443"
""	""	""	""	""	"364.8434"	""	""	""	"  26.29463"	""	""	""	""	""	""	""	""	""	""	""	"  16429.6837"	"  21989.9966"	"1.836671e+04"	"  20364.9164"	"  20013.9254"	"1.617304e+04"	"  19500.7479"	"1.794374e+04"	"  14286.4842"	"  13122.0487"	"  13712.9238"	"  19196.7902"	"  16439.8825"	"  15318.3554"	"  11904.0303"	"  12559.9435"	"  14009.3852"	"  13015.8059"
""	""	""	""	""	"365.1255"	""	""	""	" 382.27253"	""	""	""	""	""	""	""	""	""	""	""	"   3180.5214"	"    757.1151"	"5.121186e+02"	"    519.6996"	"    726.4432"	"4.875385e+02"	"    507.8804"	"2.666971e+02"	"   1025.3577"	"   1249.4702"	"    987.0462"	"    696.0914"	"    853.3488"	"    376.7307"	"    724.0305"	"    669.6881"	"    418.7325"	"    620.9003"
""	""	""	""	""	"366.8432"	""	""	""	"  26.26340"	""	""	""	""	""	""	""	""	""	""	""	"   3955.7821"	"   5123.1300"	"4.107771e+03"	"   4692.3558"	"   5046.9198"	"4.186806e+03"	"   4709.4203"	"4.004041e+03"	"   3251.4830"	"   2539.9420"	"   2921.5011"	"   5065.8015"	"   3732.2188"	"   3418.4771"	"   2845.8770"	"   2952.1420"	"   3041.6473"	"   2969.8085"
""	""	""	""	""	"369.0146"	""	""	""	" 153.57065"	""	""	""	""	""	""	""	""	""	""	""	"    650.3519"	"   1148.0459"	"1.027247e+03"	"   1220.9276"	"    995.0732"	"5.508464e+02"	"   1394.8784"	"1.244370e+03"	"   1757.0991"	"   1965.7031"	"   1368.6019"	"   2032.7112"	"   1857.1501"	"    825.5293"	"   1293.5689"	"   1624.1450"	"   1586.6782"	"   1497.0815"
""	""	""	""	""	"369.1049"	""	""	""	" 274.72886"	""	""	""	""	""	""	""	""	""	""	""	"   1629.9036"	"   1071.0785"	"1.091480e+03"	"   1251.8447"	"   1184.7341"	"1.173267e+03"	"   1665.8662"	"6.354445e+02"	"   1897.3794"	"   2390.5099"	"    843.7651"	"   1422.7537"	"    798.0998"	"   1379.3974"	"   1309.7259"	"   1380.2816"	"   1430.1671"	"    956.2748"
""	""	""	""	""	"369.0831"	""	""	""	" 225.09994"	""	""	""	""	""	""	""	""	""	""	""	"   4267.9698"	"   3826.1618"	"3.900949e+03"	"   4592.7947"	"   3460.9687"	"3.332636e+03"	"   4160.9524"	"3.556681e+03"	"   4071.7580"	"   4305.7657"	"   4614.2240"	"   5934.9660"	"   4177.7341"	"   2579.4291"	"   2458.5001"	"   2691.5028"	"   2922.9845"	"   3354.9185"
""	""	""	""	""	"369.1516"	""	""	""	" 382.51791"	""	""	""	""	""	""	""	""	""	""	""	"   5794.0272"	"    798.8482"	"8.988095e+02"	"    654.7914"	"    844.1897"	"5.076022e+02"	"    814.5219"	"5.302650e+02"	"   3049.3411"	"   2238.7833"	"   2382.4537"	"    579.2316"	"   1990.2427"	"    416.4280"	"    618.7904"	"   1211.1812"	"   1219.7642"	"    783.7941"
""	""	""	""	""	"369.1682"	""	""	""	" 342.10643"	""	""	""	""	""	""	""	""	""	""	""	"   2673.6594"	"   1111.0554"	"1.100648e+03"	"    689.7607"	"   1398.5714"	"1.201039e+03"	"   1608.4594"	"1.243355e+03"	"    780.7744"	"   1454.1899"	"   1668.4290"	"    956.8115"	"   1248.4509"	"    937.4123"	"    593.4939"	"    834.8837"	"    848.4775"	"   1440.2189"
""	""	""	""	""	"369.1769"	""	""	""	" 256.77925"	""	""	""	""	""	""	""	""	""	""	""	"   2945.9181"	"   3136.5675"	"1.803852e+03"	"   1456.0038"	"   3126.3629"	"1.853788e+03"	"   2471.4759"	"2.522149e+03"	"   2867.6700"	"   1505.5996"	"   1873.9365"	"   1386.6544"	"   1449.8116"	"   2138.7355"	"   1730.0615"	"   2380.4920"	"   2008.3694"	"   3285.7162"
""	""	""	""	""	"371.0623"	""	""	""	" 284.53024"	""	""	""	""	""	""	""	""	""	""	""	"  19873.5303"	"  15997.8153"	"1.317506e+04"	"  12589.5370"	"  12031.2216"	"1.335993e+04"	"  12171.3530"	"1.191589e+04"	"  21953.5817"	"  21200.3401"	"  19988.0367"	"  17143.2300"	"  17900.5626"	"  16492.1630"	"  18034.8180"	"  17609.0222"	"  17272.1526"	"  19140.1806"
""	""	""	""	""	"371.1139"	""	""	""	" 354.21931"	""	""	""	""	""	""	""	""	""	""	""	"   8308.3436"	"   7208.0686"	"5.387150e+03"	"   5031.2970"	"   4906.9490"	"4.375276e+03"	"   4648.7077"	"4.784341e+03"	"  11464.6080"	"   9808.3951"	"   6833.8957"	"   7758.8947"	"   8516.6392"	"   7166.0546"	"   7703.3619"	"   8191.2824"	"   7237.4492"	"   9413.1607"
""	""	""	""	""	"372.0446"	""	""	""	"  37.21962"	""	""	""	""	""	""	""	""	""	""	""	"    952.9389"	"   1014.6231"	"1.041964e+03"	"   1005.6206"	"    884.1061"	"4.925263e+02"	"    816.0116"	"3.661635e+02"	"   1750.6876"	"   2590.2945"	"   1619.8691"	"   2073.8045"	"   2083.5582"	"   1341.9130"	"   2287.8871"	"   1851.9504"	"   1481.4104"	"   2282.6520"
""	""	""	""	""	"372.0663"	""	""	""	" 284.43946"	""	""	""	""	""	""	""	""	""	""	""	"   3127.3912"	"   2890.3207"	"2.111632e+03"	"   1707.5200"	"   1766.9587"	"2.180939e+03"	"   2069.6897"	"1.645242e+03"	"   3658.0648"	"   3471.4376"	"   3116.1202"	"   2684.4047"	"   2485.4775"	"   2739.0170"	"   3011.1934"	"   1586.4000"	"   2685.1279"	"   3246.5815"
""	""	""	""	""	"372.1162"	""	""	""	" 354.37381"	""	""	""	""	""	""	""	""	""	""	""	"   1942.2214"	"   1008.7275"	"1.232542e+03"	"   1190.6460"	"   1057.5120"	"9.671086e+02"	"    912.6927"	"1.108412e+03"	"   2323.4812"	"   1410.2507"	"   1560.8607"	"   1563.0424"	"   1503.5000"	"   1461.6679"	"   1766.8686"	"   1207.2414"	"   1776.4784"	"   1880.8885"
""	""	""	""	""	"373.0774"	""	""	""	" 157.96962"	""	""	""	""	""	""	""	""	""	""	""	"   2342.2708"	"   1926.5260"	"9.904465e+02"	"   1824.4224"	"   1425.3790"	"1.778082e+03"	"   1990.8379"	"1.385629e+03"	"   2183.5857"	"   1607.6428"	"   1564.2170"	"   1220.9102"	"   1438.2876"	"   1515.6379"	"   1245.8754"	"   1532.4535"	"   1458.2580"	"   1182.6141"
""	""	""	""	""	"373.1034"	""	""	""	" 201.44422"	""	""	""	""	""	""	""	""	""	""	""	"    924.1155"	"   1912.8797"	"1.920149e+03"	"   1128.4673"	"    885.9190"	"2.222777e+03"	"   2076.1661"	"1.868822e+03"	"    906.1240"	"    481.6272"	"    765.0611"	"    750.9827"	"    590.6806"	"   1088.8122"	"   1078.2450"	"    802.9075"	"   1239.8363"	"   1098.5663"
""	""	""	""	""	"373.1470"	""	""	""	" 344.39949"	""	""	""	""	""	""	""	""	""	""	""	"   3908.3674"	"   1591.4620"	"1.037289e+03"	"    668.5344"	"   1314.5256"	"3.388021e+02"	"    692.2076"	"7.090210e+02"	"   2596.6012"	"   2946.6976"	"   3361.7331"	"   1021.9481"	"   3642.5480"	"    739.2463"	"   1196.2645"	"   1634.4669"	"   1330.8655"	"   1880.0005"
""	""	""	""	""	"374.0853"	""	""	""	" 228.80499"	""	""	""	""	""	""	""	""	""	""	""	"   1999.5082"	"   1855.5872"	"2.012665e+03"	"   2015.8573"	"    942.4145"	"2.217168e+03"	"   2649.2602"	"1.903544e+03"	"   2509.9661"	"   2218.2035"	"   2572.5855"	"   2500.1592"	"   2433.4848"	"   2472.9415"	"   2242.7847"	"   2079.5710"	"   2578.5635"	"   2680.3634"
""	""	""	""	""	"374.0851"	""	""	""	" 244.04859"	""	""	""	""	""	""	""	""	""	""	""	"   1552.2556"	"    973.0642"	"1.644415e+03"	"   1032.8256"	"   1133.3329"	"1.509902e+03"	"   1486.8741"	"1.078431e+03"	"   1908.6476"	"   1983.8616"	"   1416.0410"	"   1675.5040"	"   1849.5406"	"   1173.0771"	"   1500.6334"	"   1600.0370"	"   1585.1621"	"   1954.3789"
""	""	""	""	""	"374.2464"	""	""	""	" 562.00575"	""	""	""	""	""	""	""	""	""	""	""	"  15544.6798"	"   8935.4596"	"1.316114e+04"	"   9540.0853"	"  11002.8898"	"4.539936e+03"	"   5574.7407"	"4.322662e+03"	"  10936.1011"	"      0.0000"	"   9507.9888"	"  13523.0647"	"  15453.0789"	"   3944.6115"	"   4858.9909"	"   4570.9692"	"   5961.9795"	"   4186.7284"
""	""	""	""	""	"375.2028"	""	""	""	" 467.21605"	""	""	""	""	""	""	""	""	""	""	""	"  11131.8965"	"  15999.6041"	"1.194626e+04"	"  14486.8584"	"  10213.2401"	"5.927169e+03"	"   4978.3523"	"6.445815e+03"	"   8997.5700"	"      0.0000"	"   7241.0881"	"   9907.2866"	"   7786.8913"	"   3746.9135"	"   6092.4511"	"   9186.7279"	"   4648.4779"	"   4093.6429"
""	""	""	""	""	"375.2486"	""	""	""	" 562.00249"	""	""	""	""	""	""	""	""	""	""	""	"   3471.1933"	"   1899.2011"	"3.164293e+03"	"   2416.7151"	"   2838.2791"	"1.293050e+03"	"   1148.6601"	"1.284292e+03"	"   2830.8231"	"      0.0000"	"   1324.1655"	"   3410.5880"	"   3668.5000"	"   1080.7115"	"    868.0484"	"   1071.2020"	"   1029.7667"	"   1153.4712"
""	""	""	""	""	"379.0351"	""	""	""	" 287.53478"	""	""	""	""	""	""	""	""	""	""	""	"   8590.8269"	"   8196.3411"	"9.962911e+03"	"   6902.9717"	"   9997.0459"	"1.064671e+04"	"   7261.1295"	"1.013656e+04"	"   8034.2324"	"   7440.9269"	"   9019.5880"	"   9944.0732"	"   9514.9349"	"   9927.2471"	"   8951.0517"	"   9455.7624"	"  10970.0529"	"   6730.2571"
""	""	""	""	""	"379.0961"	""	""	""	" 212.23236"	""	""	""	""	""	""	""	""	""	""	""	"   1657.3766"	"   1621.3149"	"1.527388e+03"	"   1506.0686"	"   1390.4373"	"1.289171e+03"	"    830.5146"	"1.078113e+03"	"   2658.9375"	"   3018.7421"	"   2965.0070"	"   2472.8240"	"   2350.0336"	"   1900.7134"	"   1634.0688"	"   2410.8811"	"   1360.8095"	"   2433.2141"
""	""	""	""	""	"379.1014"	""	""	""	" 264.86251"	""	""	""	""	""	""	""	""	""	""	""	"   3446.9327"	"   4559.0051"	"3.324950e+03"	"   3178.3027"	"   2588.1826"	"2.322404e+03"	"   2229.7202"	"3.170443e+03"	"   2764.1309"	"   2646.8308"	"   1872.7429"	"   2063.6470"	"   1956.1958"	"   1808.0137"	"   2264.5620"	"   2534.6299"	"   2774.9709"	"   2089.3977"
""	""	""	""	""	"379.1956"	""	""	""	" 244.35536"	""	""	""	""	""	""	""	""	""	""	""	"   2695.7680"	"   2964.0210"	"2.184540e+03"	"   1220.8387"	"   2262.7221"	"1.290183e+03"	"   1066.7348"	"2.312069e+03"	"   2097.5236"	"   2486.6609"	"   1914.0813"	"   1774.3916"	"   2210.5697"	"   1351.2187"	"   1100.5500"	"   1318.6748"	"   1774.3916"	"   1517.0942"
""	""	""	""	""	"379.1855"	""	""	""	" 367.45961"	""	""	""	""	""	""	""	""	""	""	""	"   3239.8831"	"   3576.9065"	"2.136676e+03"	"   1542.0379"	"   2671.0437"	"2.420989e+03"	"   2413.6527"	"2.231782e+03"	"    821.3929"	"   1010.7419"	"   1312.6202"	"    773.6356"	"   1127.7740"	"   1137.5375"	"    936.4425"	"    907.0211"	"    771.8512"	"   1241.6882"
""	""	""	""	""	"381.1766"	""	""	""	" 201.60081"	""	""	""	""	""	""	""	""	""	""	""	"   2672.2651"	"   2340.9593"	"1.925718e+03"	"   1692.8850"	"   1248.7619"	"1.361643e+03"	"   1379.1103"	"7.584850e+02"	"   1372.0586"	"   1850.6924"	"   2571.2509"	"   1829.7150"	"   2019.2875"	"   1199.4687"	"    979.2225"	"    836.6603"	"    825.5209"	"   1084.3563"
""	""	""	""	""	"382.1005"	""	""	""	" 112.13203"	""	""	""	""	""	""	""	""	""	""	""	"   6361.1560"	"   5067.9866"	"4.237483e+03"	"   4270.1340"	"   3864.0776"	"4.329810e+03"	"   5275.7210"	"4.861496e+03"	"   5663.0974"	"   5922.0905"	"   4388.2554"	"   4477.1147"	"   4603.3149"	"   4577.2980"	"   5427.7747"	"   5046.4463"	"   5340.3355"	"   5351.5286"
""	""	""	""	""	"383.0356"	""	""	""	" 288.95900"	""	""	""	""	""	""	""	""	""	""	""	"   4585.2931"	"   5319.2235"	"6.479421e+03"	"   6789.9482"	"   6559.9972"	"6.717253e+03"	"   5333.7885"	"5.871623e+03"	"   5412.4044"	"   3674.3644"	"   4529.4735"	"   6803.2197"	"   5691.9781"	"   5977.7555"	"   5550.5506"	"   5397.5685"	"   5877.6789"	"   6177.7636"
""	""	""	""	""	"383.0730"	""	""	""	" 371.64258"	""	""	""	""	""	""	""	""	""	""	""	"   4694.8850"	"   4382.5617"	"3.904154e+03"	"   4472.0015"	"   3655.7109"	"3.859929e+03"	"   3336.2180"	"4.265543e+03"	"   5087.1957"	"   4519.0649"	"   5244.1424"	"   5571.4474"	"   5536.1273"	"   4584.3633"	"   5367.3653"	"   5416.4947"	"   5650.2806"	"   5072.6122"
""	""	""	""	""	"383.0986"	""	""	""	" 241.76008"	""	""	""	""	""	""	""	""	""	""	""	"   6598.8849"	"   5247.9748"	"2.956845e+03"	"   2961.3531"	"   3345.3385"	"3.407059e+03"	"   3436.8458"	"3.194677e+03"	"   6028.0551"	"   6006.6558"	"   4517.4729"	"   4414.6975"	"   3962.6105"	"   3907.8312"	"   4450.2756"	"   4893.6787"	"   3713.5105"	"   5316.4108"
""	""	""	""	""	"384.9362"	""	""	""	" 885.08519"	""	""	""	""	""	""	""	""	""	""	""	"   5228.8715"	"  10163.6494"	"9.852433e+03"	"   8102.4862"	"   9489.6485"	"1.417560e+04"	"   9743.1578"	"1.045643e+04"	"   9806.0704"	"      0.0000"	"  10967.8686"	"  10524.4701"	"  10592.5076"	"  18346.4524"	"   7688.8629"	"   9103.6104"	"  12216.1050"	"   8128.3955"
""	""	""	""	""	"384.9360"	""	""	""	"1010.60312"	""	""	""	""	""	""	""	""	""	""	""	"  21813.5057"	"  21040.2096"	"3.260706e+04"	"  23397.6831"	"  16400.5931"	"3.191952e+04"	"  36356.9654"	"3.175801e+04"	"  21637.8135"	"      0.0000"	"  26283.6149"	"  30927.8510"	"  32987.4223"	"  31744.3327"	"  26261.0751"	"  32384.1906"	"  29872.1346"	"  32923.9388"
""	""	""	""	""	"384.9361"	""	""	""	" 991.03338"	""	""	""	""	""	""	""	""	""	""	""	"  21590.8875"	"  25921.3842"	"2.633746e+04"	"   3517.6020"	"  16966.8125"	"3.001249e+04"	"  25323.6555"	"4.099384e+04"	"  21983.0247"	"      0.0000"	"  27981.5215"	"  17026.2127"	"  16104.7380"	"  28038.1432"	"  25958.6314"	"  17264.2945"	"  17194.6183"	"  18529.2926"
""	""	""	""	""	"384.9361"	""	""	""	" 956.77697"	""	""	""	""	""	""	""	""	""	""	""	"   9415.6546"	"  10484.0007"	"1.248200e+04"	"  10757.5908"	"  15884.8430"	"1.105232e+04"	"  10834.0343"	"1.124915e+04"	"  18843.5929"	"      0.0000"	"  13681.7818"	"  11558.0171"	"  12364.5300"	"  11421.2623"	"  20127.3785"	"  10287.3916"	"  12866.6135"	"   9965.5276"
""	""	""	""	""	"384.9361"	""	""	""	" 965.12561"	""	""	""	""	""	""	""	""	""	""	""	"  11137.5576"	"  12153.4070"	"2.447579e+04"	"  13447.1213"	"  12637.6097"	"1.937971e+04"	"  16568.7523"	"1.369995e+04"	"  11210.2301"	"      0.0000"	"  14926.2634"	"  14798.5603"	"   8682.1924"	"  13788.1030"	"  12891.0312"	"  15447.4123"	"  11759.4785"	"  12708.8113"
