PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,1^Activity Summary^STRING^^^^,2^Ratio Activity^STRING^^^^,3^Ratio Potency (uM)^FLOAT^uM^AC^^,4^Ratio Efficacy (%)^FLOAT^%^^^,5^530 nm Activity^STRING^^^^,6^530 nm Potency (uM)^FLOAT^uM^^^,7^530 nm Efficacy (%)^FLOAT^%^^^,8^460 nm Activity^STRING^^^^,9^460 nm Potency (uM)^FLOAT^uM^^^,10^460 nm Efficacy (%)^FLOAT^%^^^,11^Blue (460 nm) auto fluorescence outcome^STRING^^^^,12^Sample Source^STRING^^^^
144212685,3331,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,LightBiologicals
144212686,54900,Inconclusive,30,,,inconclusive agonist,inconclusive agonist,,0,active antagonist,61.6448,-49.8286,active agonist,0.001,20.5,inactive,LightBiologicals
144212687,4091,Inactive,0,,,inactive,inactive,,0,inconclusive antagonist,,0,inactive,,0,inactive,LightBiologicals
144212688,2477,Inconclusive,30,,,inconclusive agonist,inconclusive agonist,,11.6858,inactive,,0,active agonist,,16.9161,inactive,LightBiologicals
144212689,3001055,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,LightBiologicals
144212690,60822,Inactive,0,,,inactive,inactive,,0,active agonist,14.3593,27.9044,inactive,,0,inactive,LightBiologicals
144212691,23665884,Inactive,0,,,inactive,inactive,,0,inactive,,0,inconclusive agonist,,12.5694,inactive,LightBiologicals
144212692,61828,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,LightBiologicals
144212693,61080,Inactive,0,,,inactive,inactive,,0,inactive,,0,inconclusive agonist,,24.3676,inactive,LightBiologicals
144212694,23683016,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,LightBiologicals
144212695,8748,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,LightBiologicals
144212696,62253,Inconclusive,30,,,inconclusive agonist,inconclusive agonist,51.8803,26.3897,inactive,,0,inconclusive agonist,,23.8057,inactive,LightBiologicals
144212697,54675779,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inconclusive,LightBiologicals
144212698,35969,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144212699,11556911,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144212700,40854,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144212701,23673604,Inactive,0,,,inactive,inactive,,0,inconclusive antagonist,38.8952,-28.5274,inactive,,0,inactive,SIGMA
144212702,1268142,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144212703,2724048,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144212704,23703451,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144212705,24180685,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,ChemService
144212706,22833320,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,ChemService
144212707,5354753,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,Frinton Laboratories
144212708,29096,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,Acros
144212709,6364671,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,Acros
144212710,162381,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,ChemService
144212711,60196430,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,Alfa Aesar
144212712,16726,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,Pfaltz-Bauer
144212713,12344,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,Alfa Aesar
144212714,9855795,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144212715,19379,Inactive,0,,,inactive,inactive,,0,inconclusive agonist,,18.5586,inactive,,0,inactive,MP Biomedicals
144212716,47936,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144212717,10207,Inactive,0,,,inactive,inactive,,0,inactive,,0,inconclusive agonist,,18.9618,inactive,SIGMA
144212718,5284627,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144212719,6166,Inactive,0,,,inactive,inactive,,0,inactive,,0,active agonist,,16.7946,inactive,SIGMA
144212720,15580,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,Crescent
144212721,117291,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,Waterstone
144212722,18771,Inconclusive,5,,,inconclusive,inconclusive agonist,,15.8907,inconclusive antagonist,58.1965,-24.5941,inactive,,0,inactive,Crescent
144212723,656583,Inactive,0,,,inactive,inactive,,0,inconclusive agonist,13.0286,29.334,active agonist,54.941,38.4013,inactive,Sequoia
144212724,82146,Inconclusive,5,,,inconclusive,inconclusive agonist,54.9544,159.681,inconclusive antagonist,43.6412,-89.0321,inactive,,0,inactive,Waterstone
144212725,91620,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,Waterstone
144212726,91688,Inactive,0,,,inactive,inactive,,0,inconclusive antagonist,54.941,-54.4274,inactive,,0,inactive,Waterstone
144212727,6917655,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144212728,9934458,Inactive,0,,,inactive,inactive,,0,active antagonist,61.6448,-34.0829,inactive,,0,inactive,Cayman
144212729,3969,Inactive,0,,,inactive,inactive,,0,active agonist,,15.4229,inactive,,0,inactive,Cayman
144212730,6603901,Inactive,0,,,inactive,inactive,,0,active agonist,,15.6599,inactive,,0,inactive,Tocris
144212731,4659569,Inactive,0,,,inactive,inactive,,0,inconclusive agonist,7.3265,25.2309,inactive,,0,inactive,Sequoia
144212732,5462355,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,Sequoia
144212733,3465817,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,PiChemicals
144212734,60823,Inactive,0,,,inactive,inactive,,0,active agonist,2.88695,24.4349,inactive,,0,inactive,Waterstone
144212735,19283,Inactive,0,,,inactive,inactive,,0,inconclusive antagonist,,0,inactive,,0,inactive,TCI
144212736,39040,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,Crescent
144212737,23421,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,Crescent
144212738,22522,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,Crescent
144212739,66932,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,MP Biomedicals
144212740,23665761,Inactive,0,,,inactive,inactive,,0,inconclusive antagonist,,0,inactive,,0,inactive,MP Biomedicals
144212741,20906,Inconclusive,30,,,inconclusive agonist,inconclusive agonist,,0,inconclusive antagonist,0.194938,-36.2378,inconclusive agonist,,0,inactive,MP Biomedicals
144212742,6025,Active,47,,,active agonist,active agonist,2.27337,38.6778,active antagonist,4.71227,-22.6627,active agonist,2.02564,53.9128,inactive,SIGMA
144212743,2249,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144212744,6230,Active,63,,,active agonist,active agonist,0.396585,86.7071,active antagonist,0.314961,-28.9944,active agonist,0.346675,98.9844,inactive,SIGMA
144212745,440936,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144212746,5237,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,Pfizer
144212747,9969573,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144212748,41632,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144212749,62105,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144212750,11700495,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144212751,3444,Inactive,0,,,inactive,inactive,,0,inconclusive antagonist,57.8477,-22.6775,inactive,,0,inactive,EQ Laboratories
144212752,23682789,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,EQ Laboratories
144212753,517414,Inactive,0,,,inactive,inactive,,0,inconclusive antagonist,,0,inactive,,0,inactive,SIGMA
144212754,24771,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144212755,712,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,LightBiologicals
144212756,674,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,LightBiologicals
144212757,1031,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,LightBiologicals
144212758,11302979,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,EQ Laboratories
144212759,197701,Inactive,0,,,inactive,inactive,,0,inconclusive antagonist,,0,inactive,,0,inactive,EQ Laboratories
144212760,88454,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144212761,5355850,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144212762,17525,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144212763,8137,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144212764,22879,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,LightBiologicals
144212765,61341,Inactive,0,,,inactive,inactive,,0,inconclusive agonist,,0,inconclusive agonist,,10.9376,inactive,SIGMA
144212766,17159,Inactive,0,,,inactive,inactive,,0,inconclusive agonist,,12.1453,inactive,,0,inactive,LightBiologicals
144212767,85576,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,LightBiologicals
144212768,31294,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144212769,30771,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144212770,6537506,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,Apollo
144212771,20739,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,Frinton Laboratories
144212772,20641892,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144212773,5320128,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144212774,95392,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144212775,576026,Inactive,0,,,inactive,inactive,,0,inactive,,0,inconclusive agonist,,11.8333,inactive,Alfa Aesar
144212776,5362564,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,Alfa Aesar
144212777,27941,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,Alfa Aesar
144212778,7193,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144212779,62583,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144212780,5365976,Inactive,0,,,inactive,inactive,,0,inconclusive agonist,,0,inactive,,0,inactive,SIGMA
144212781,202877,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,LightBiologicals
144212782,10409,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144212783,3571582,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,LightBiologicals
144212784,65478,Inactive,0,,,inactive,inactive,,0,inactive,,0,inconclusive agonist,,0,inactive,SIGMA
144212785,5281056,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144212786,161803,Inactive,0,,,inactive,inactive,,0,inconclusive agonist,,0,inactive,,0,inactive,LightBiologicals
144212787,11287462,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,AK Scientific
144212788,76476,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,LightBiologicals
144212789,66760,Inconclusive,5,,,inconclusive,inconclusive agonist,,9.9812,active antagonist,52.8725,-26.5239,inactive,,0,inactive,LightBiologicals
144212790,67535,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,LightBiologicals
144212791,5362833,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144212792,10931,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144212793,6019,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144212794,18783,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,LightBiologicals
144212795,23347,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,LightBiologicals
144212796,57483158,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,TCI
144212797,75771,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,LightBiologicals
144212798,6327366,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,LightBiologicals
144212799,16682953,Active,45,,,active agonist,active agonist,48.9782,113.977,active antagonist,48.9662,-100.026,active agonist,7.76062,34.0897,inactive,LightBiologicals
144212800,8712,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,Alfa Aesar
144212801,70151,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,LightBiologicals
144212802,31224,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144212803,61660,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144212804,23679004,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,TCI
144212805,8835,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,MP Biomedicals
144212806,42504,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144212807,90818,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inconclusive,SIGMA
144212808,16872,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144212809,5367785,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,MP Biomedicals
144212810,31211,Inactive,0,,,inactive,inactive,,0,inactive,,0,inconclusive agonist,,18.1845,inactive,Alfa Aesar
144212811,7707,Inactive,0,,,inactive,inactive,,0,inactive,,0,inconclusive agonist,,10.1012,inactive,SIGMA
144212812,60196431,Inactive,0,,,inactive,inactive,,0,inconclusive agonist,,0,inactive,,0,inactive,Crescent
144212813,9351,Inconclusive,30,,,inconclusive agonist,inconclusive agonist,,14.7206,inactive,,0,inconclusive agonist,,27.9625,inactive,LightBiologicals
144212814,86211,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,EQ Laboratories
144212815,520148,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144212816,10154203,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144212817,62835,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144212818,60196432,Inconclusive,30,,,inconclusive agonist,inconclusive agonist,,20.2797,inactive,,0,active agonist,11.2733,25.0053,inactive,ABCR
144212819,43598,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,Alfa Aesar
144212820,8405,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144212821,7651,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144212822,12366,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144212823,66678,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,TCI
144212824,9578,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144212825,62923,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,Waterstone
144212826,517232,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144212827,121639,Inconclusive,30,,,inconclusive agonist,inconclusive agonist,,17.8712,inactive,,0,inconclusive agonist,34.6654,29.6498,inactive,LightBiologicals
144212828,75538,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,LightBiologicals
144212829,137829,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144212830,92938,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,LightBiologicals
144212831,23666110,Active,42,,,active agonist,active agonist,,16.785,inconclusive agonist,,16.0116,active agonist,19.5439,36.8742,inactive,SIGMA
144212832,6873,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144212833,21096,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,TCI
144212834,10976,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144212835,179,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144212836,74695,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,LightBiologicals
144212837,76464,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,LightBiologicals
144212838,7738,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,LightBiologicals
144212839,32065,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144212840,6426889,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,LightBiologicals
144212841,9895,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144212842,5388510,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,LightBiologicals
144212843,60196433,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,Acros
144212844,61384,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144212845,17258,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,LightBiologicals
144212846,6553885,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144212847,94398,Inconclusive,30,,,inconclusive agonist,inconclusive agonist,,12.6333,active antagonist,59.3239,-22.6399,inconclusive agonist,,18.8068,inactive,LightBiologicals
144212848,10470544,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144212849,162268,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,TCI
144212850,7531,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144212851,519907,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,LightBiologicals
144212852,61054,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144212853,8918,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,TCI
144212854,25612,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144212855,,Inactive,0,,,inactive,inactive,,0,inactive,,0,inconclusive agonist,,16.4462,inactive,SIGMA
144212856,16666638,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144212857,8863,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144212858,4564493,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144212859,539829,Inactive,0,,,inactive,inactive,,0,inactive,,0,inconclusive agonist,,10.3454,inactive,SIGMA
144212860,,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144212861,929262,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144212862,5282109,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144212863,31286,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144212864,7439,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,Crescent
144212865,641256,Inactive,0,,,inactive,inactive,,0,inconclusive agonist,,0,inactive,,0,inactive,SIGMA
144212866,10140,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144212867,7460,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144212868,76674,Inactive,0,,,inactive,inactive,,0,inactive,,0,inconclusive agonist,,11.9341,inactive,TCI
144212869,12570,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144212870,90592,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144212871,61417,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144212872,234237,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144212873,23173,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144212874,31223,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144212875,86015,Inactive,0,,,inactive,inactive,,0,inactive,,0,inconclusive agonist,,14.3401,inactive,MP Biomedicals
144212876,61631,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144212877,62217,Inactive,0,,,inactive,inactive,,0,inactive,,0,inconclusive agonist,,0,inactive,Oakwood
144212878,61027,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144212879,16678,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,LightBiologicals
144212880,71612,Inactive,0,,,inactive,inactive,,0,inconclusive agonist,,0,inactive,,0,inactive,Waterstone
144212881,21619272,Inactive,0,,,inactive,inactive,,0,inactive,,0,inconclusive agonist,,13.8971,inactive,Apollo
144212882,61634,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144212883,62539,Inactive,0,,,inactive,inactive,,0,inconclusive antagonist,,0,inactive,,0,inactive,SIGMA
144212884,520888,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144212885,14235,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,MP Biomedicals
144212886,7704,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144212887,33960,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144212888,107217,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144212889,8167,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144212890,15461361,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144212891,22873,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144212892,14104,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144212893,5355130,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144212894,75282,Active,51,,,active agonist,active agonist,26.5055,166.815,active antagonist,18.7622,-38.0329,active agonist,21.8751,160.731,inactive,LightBiologicals
144212895,14228,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144212896,61982,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144212897,26289,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,TransWorld
144212898,13233,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144212899,5368076,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144212900,1550823,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,Waterstone
144212901,74887,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144212902,7570,Inactive,0,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,LightBiologicals
144212903,16961,Inactive,0,,,inactive,inactive,,0,inactive,,0,inconclusive agonist,,8.74618,inactive,SIGMA
