Quant m/z	Other ID	Compound	Ret. Index	Spectra	Kegg	PubChem	NEG_Pool_All_01 	NEG_Pool_All_02 	NEG_Pool_All_03 	NEG_Pool_All_04 	NEG_SF-100109-114720 	NEG_SF-100109-121711 	NEG_SF-100109-124896 	NEG_SF-100109-124904 	NEG_SF-100109-130034 	NEG_SF-100109-169058 	NEG_SF-100109-199550 	NEG_SF-100109-231142 	NEG_SF-100109-244079 	NEG_SF-100109-227718 	NEG_SF-120831-00062 	NEG_SF-100109-255622 	NEG_SF-100109-239012 	NEG_SF-100109-259700 	NEG_SF-100109-142930 	NEG_SF-100109-146730 	NEG_SF-100109-199546 	NEG_SF-100109-225118 	NEG_SF-100109-252159 	NEG_SF-110121-00073 	NEG_SF-110908-00016 
780.3122378		4.40_780.3122m/z	4.40495				12561.0205	12503.23397	12014.77596	12112.41568	20950.08185	13936.27073	20074.36916	14446.2581	18508.77219	18349.7434	18601.98664	2365.789167	2738.122204	764.2420508	7541.814303	13623.06819	9404.645144	1364.358209	4032.237395	8290.183835	2510.268674	1253.094289	198.7564064	5411.044994	5845.192766
211.0001922		1.48_211.0002m/z	1.479616667				13460.63065	13789.79144	14111.17369	14520.53168	13201.96773	4593.193256	6010.822595	16016.76556	3496.045793	6349.896124	5438.947467	34824.3207	45496.64918	27568.73876	11474.73102	16886.76683	15205.51993	54489.64207	2543.561563	10131.97241	10580.31634	20705.53558	6526.240376	13164.22739	11131.55796
180.8606897		14.39_180.8607m/z	14.3896				13232.33146	12883.65153	13317.64594	12990.86446	15307.07355	13557.70896	18998.02819	9688.311632	11495.18872	14172.4947	10924.02403	13203.96942	12187.4154	20328.4854	11133.7195	14418.04952	14892.60818	15095.50192	20120.18844	11778.71259	22797.96204	25539.20859	28796.60935	30927.00832	19812.55631
166.8321248		0.70_166.8321m/z	0.699033333				378.2370777	350.1542269	338.303273	366.5198402	896.2253561	663.8058502	1133.716705	425.9885565	674.1538353	882.4766755	750.6487852	144.9846199	177.6626553	401.9225	160.8107211	506.5338527	496.5007626	183.2890706	333.6498614	249.1667705	495.5763287	311.9934438	75.6519917	478.7236938	182.4411666
164.8349907		0.68_164.8350m/z	0.682133333				4373.483268	4285.36019	4083.102723	4158.220089	12674.29183	8698.470308	15247.11379	4905.844714	8399.638514	11836.76776	9741.702327	1606.923295	1937.764103	4786.002627	1701.314948	6513.922352	5892.020251	2079.830795	3737.159295	3066.940274	5619.959734	3924.598135	677.1353223	5465.940444	2209.132794
170.8325945		14.93_170.8326m/z	14.93348333				4112.653771	3977.782637	4177.162131	4047.787306	4763.29376	4172.265382	5830.207398	3005.375445	3615.987336	4315.703986	3253.770856	4198.326953	3807.568177	6348.933999	3388.303626	4576.148749	4822.866514	4733.327221	6543.571449	3588.862505	7075.71926	8055.754829	9440.225959	9879.132914	6152.128941
696.3110771		9.30_696.3111m/z	9.30295				552.0820577	509.6073612	522.8124962	477.0132194	1069.703983	1148.417314	884.4489946	1041.891781	1000.270525	841.5173865	1344.90828	194.2322518	360.2709912	760.0708993	200.7352572	494.64283	467.5175236	171.4875066	755.5732505	304.1774492	1025.235898	287.9630308	143.2733318	96.20261444	288.2991263
330.8404179		14.93_330.8404m/z	14.93348333				8937.587146	8657.929813	8732.800744	8623.041528	9870.736059	9561.600294	11956.17008	6720.743605	7775.001517	9358.399284	8388.433925	8439.788585	8468.094962	13300.9687	7554.962225	9449.089996	9905.366751	10268.87706	12107.92543	8194.865562	14631.60169	15967.21958	17082.77713	19914.30796	12965.68607
564.2436233		4.73_564.2436m/z	4.72905				448.5561439	422.5078352	429.0874556	432.6177831	1821.752811	594.6978929	1556.324418	543.0456663	982.584599	1321.03531	671.7089699	320.7478465	266.3851267	195.161137	350.9452305	295.5023769	327.6276216	54.41844072	261.288066	248.2489308	54.59712388	11.72679499	0	312.683163	27.43082111
908.9706555		5.55_908.9707m/z	5.5463				373.8636413	410.7917515	377.9786914	386.9030969	1316.430972	536.5972997	1059.159178	915.6177327	1593.842022	1037.709774	376.7982515	14.33576694	18.94184905	0	224.7021521	63.74036958	217.1026128	0	257.3946862	302.4244681	75.15141404	19.55959472	0	0	0
128.9287321		14.25_128.9287m/z	14.25148333				432.5211886	439.7772565	416.8797315	444.1371753	514.139939	452.844955	664.0250106	356.2972165	409.2246438	507.519534	400.0417659	455.058913	465.2924787	734.2998103	378.3349563	466.3987308	492.9615901	510.0195497	660.3044208	405.0550728	792.7207401	796.6586209	906.6667862	996.8956106	721.9265748
496.7853977		14.47_496.7854m/z	14.47413333				3506.637117	3365.153812	3481.7654	3306.4697	4295.233358	3634.304495	4808.424404	2774.184651	3212.661678	3844.793156	3244.159513	3419.818726	3432.29155	5230.984013	2847.302846	3558.25209	3788.822981	3931.455799	5339.08379	3008.560053	6603.817972	6390.534133	7103.956452	7805.556952	5059.179326
172.8298906		14.64_172.8299m/z	14.6432				2509.012406	2419.915835	2477.272355	2499.445878	2876.599179	2392.879946	3702.565567	1688.955904	2110.642085	2513.044086	1729.017572	2574.112704	2123.837626	3848.500592	2004.248271	2913.369203	3041.448272	2997.894435	4429.142697	2132.320566	4483.54195	4972.788931	6345.949488	6566.682493	3769.970182
284.8546164		14.58_284.8546m/z	14.57556667				1916.210973	1924.02882	1909.262768	1971.450305	2183.550442	2176.093774	2605.237979	1534.052072	1679.284206	2253.969884	1875.776882	2015.959709	1926.218234	3074.953073	1729.489903	2094.752631	2277.516416	2322.198341	2609.996074	1898.588458	3141.733802	3575.812531	3874.578744	4182.132391	2902.158332
502.850482		14.92_502.8505m/z	14.91656667				10373.90413	9825.303339	10051.3833	9812.222264	11825.70173	10928.99334	14236.60301	7727.095245	9145.887384	11141.0531	9811.024667	9536.185185	9670.969255	15191.09022	8135.917219	10734.29252	11338.69021	11664.43418	14556.21216	9409.235361	17662.77323	19280.4413	20713.81974	23190.3392	14494.81426
819.3902911		8.11_819.3903m/z	8.11375				1656.439754	1784.64328	1708.482319	1754.619474	3861.890859	2513.514019	3878.169569	3222.032854	4843.971496	2384.629347	2156.77325	2142.612368	1664.059085	166.7071744	2081.555187	1582.412623	2991.99623	1198.819517	2022.635626	1639.439951	300.4759767	108.5032577	171.2211796	448.2263151	497.5433375
639.8499628		6.55_639.8500m/z	6.549533333				605.7214341	584.3177175	555.4570449	497.6678142	1360.664769	693.1759836	763.568439	1193.449928	1623.105614	945.6837094	1496.656892	261.4331425	147.1403429	70.0984435	368.0508036	646.8311715	346.3996166	96.27283932	365.3350347	379.1736155	52.941911	56.66146172	105.3105778	0	48.49892233
220.9024692		13.30_220.9025m/z	13.29896667				1450.683196	1430.137785	1431.122945	1417.671217	1564.97485	1531.744668	2073.709548	1071.413578	1190.345093	1561.420145	1134.239705	1790.354086	1389.671854	2654.377853	1332.571076	1543.90468	1613.737218	1783.490834	2389.092437	1223.131705	3002.134531	2934.963443	3828.086128	3247.749443	2267.949227
155.0453634		1.40_155.0454m/z	1.395083333				360.730637	388.8564059	375.3223943	374.8213556	222.5470507	370.5005281	173.1086565	253.136466	240.9381515	301.3573649	364.8254412	512.8093363	472.6061493	874.1780165	313.7324097	397.5209605	436.2414086	552.830577	300.46425	435.4888294	441.1125617	913.7486568	642.166506	533.5970339	482.8041338
325.064333		1.96_325.0643m/z	1.955866667				481.9332205	445.0111754	450.2590648	469.5715843	92.25617866	172.6613139	13.26030327	166.6547273	107.827789	62.21819523	179.0840804	1500.610262	234.5894461	142.6442755	203.6675364	322.6865167	274.8160568	2515.817348	1413.178765	246.9250694	977.2297013	2509.231091	1521.364307	1175.609065	162.7775931
408.8708554		14.92_408.8709m/z	14.91656667				1106.756837	1025.401662	1119.31575	1090.528259	1265.505202	1273.206294	1542.739192	812.7736013	1053.522476	1230.995785	1157.143613	946.9796492	1004.940664	1584.707139	905.3837742	1130.323497	1247.65776	1211.65836	1525.374525	1079.175376	1806.195826	1997.489413	2103.042995	2643.011196	1554.93643
781.8640853		6.99_781.8641m/z	6.992166667				2743.890535	2795.568319	2733.680455	2652.16278	5807.388938	4506.014034	2585.463568	5235.399094	6330.457479	3210.910388	5988.560379	1398.351394	2014.799437	626.2385986	3090.515584	5513.969516	3797.031991	1354.150982	2738.178377	2138.941016	1688.615403	971.1492939	357.7952503	428.3796923	1021.335497
314.0182045		1.84_315.0277n	1.837516667				1709.096137	1700.892123	1643.531712	1730.966808	1585.451545	1857.876242	1714.487441	1341.280473	1563.667546	1877.431345	1784.592535	1733.812969	1668.008351	1857.090566	1591.485681	1487.289196	1548.140426	2001.150388	1721.671924	1476.878411	2897.426816	3113.931408	3564.844317	3021.848635	2574.67094
466.8319265		14.90_466.8319m/z	14.89966667				429.08829	405.2054348	406.4313169	370.336475	448.6295667	446.1629401	583.6922269	305.8171538	358.340967	427.7984809	379.8841284	370.2677143	358.8955681	539.5226095	308.8175601	440.9000464	503.3863027	408.8173238	579.4643996	377.7074126	706.270174	732.6031215	785.8714729	880.9476513	557.0347856
374.1751137		7.65_374.1751m/z	7.6544				503.0812257	522.3795362	523.8383722	380.147813	0	81.43061027	58.66062266	153.1334486	88.94157668	35.73824152	155.6881211	1333.187913	888.4652915	917.9525011	1177.698022	130.8035874	141.4929299	1491.167122	804.1783427	448.5747331	749.3469468	485.2200228	1313.992416	153.6812256	394.9885427
96.0081578		1.97_96.0082m/z	1.972766667				361.8279115	376.9337569	357.2884119	371.7277843	79.72623339	66.33731311	19.16501194	39.70772411	52.14907929	46.65005779	92.74659822	1138.860344	108.8028297	19.70028682	48.02671398	241.9496185	211.9489561	1973.630247	914.8346713	237.8887307	542.1346021	2091.513104	1124.883296	1089.237605	134.3160337
675.8704818		6.07_675.8705m/z	6.073283333				1055.981916	1005.721131	1056.299127	1039.481398	274.9690072	666.59955	207.8845134	962.9189106	350.142338	246.3684828	126.5178777	752.6613502	1280.565337	935.8089659	950.5505742	899.9220075	1102.453427	1618.329254	1262.070207	1037.616755	2079.974866	813.4544922	9657.21538	427.0879079	2182.316684
753.3221459		9.83_753.3221m/z	9.829933333				587.2878137	611.694437	576.5931929	512.3987342	886.005411	1275.865276	882.7563023	839.9647744	1572.971427	1093.259956	1672.63812	219.0444767	210.0411966	659.6109619	95.43863603	527.3338033	552.9733633	85.58435811	929.4562128	504.1760903	690.4483949	375.3888492	392.9621182	97.01355485	569.2110756
962.4893384		8.69_962.4893m/z	8.69145				2901.847918	2999.038814	2769.326125	2944.714335	5031.593091	3368.919674	5244.277541	3321.442488	5800.252874	3252.396845	3630.418561	2245.131497	2570.695468	1629.661845	3172.30386	3525.51912	2620.065378	3038.699737	3577.811982	2922.60956	2004.906369	1712.121251	2077.994282	2052.025537	2821.92129
342.8191241		14.58_342.8191m/z	14.57556667				8957.040431	8663.962988	8981.377457	8753.076302	10517.82604	9370.963667	12829.54937	6782.071376	7914.446042	9765.403181	7477.56816	9161.997982	8088.906543	13719.54316	7381.154649	9568.437282	10001.77227	9860.791041	13641.49262	7871.75912	15338.06011	17210.3588	19456.4973	19949.69883	13574.3504
251.1026349		2.76_251.1026m/z	2.7564				185.7834939	180.665058	181.4956812	186.9575449	0	26.81264834	0	78.03853054	36.78266193	25.35332609	50.30062381	1095.706457	312.4673797	68.76255859	645.5376545	92.90360013	66.96122381	587.3777149	184.1486368	121.1541165	66.51192141	62.11892089	255.634924	72.8974396	88.35170443
734.8626252		8.51_734.8626m/z	8.505466667				303.332832	297.637231	290.9888556	301.1785606	168.481017	280.3895344	197.7407505	301.2836213	327.2624419	127.4788867	117.7183715	646.8757565	694.9945628	506.2088091	489.15111	151.6306476	182.8460841	1195.26387	203.6957831	117.5991033	370.0690803	98.99935053	58.59602393	44.11125557	52.81309857
472.9473872		12.98_474.0290n	12.97773333				1798.262396	1714.018862	1812.108181	1504.720103	1729.999889	1742.069116	2266.400654	1267.808807	1419.062545	1911.061776	1448.792558	1906.413265	1808.133247	3022.887516	1525.359975	1877.245814	1921.793327	1965.241921	2453.045156	1559.535933	2938.856739	3472.759284	3505.647721	3820.697339	2438.782548
993.5004212		8.61_993.5004m/z	8.606916667				2985.221464	2983.134085	2895.831636	2883.097924	5480.167309	4116.689144	6279.537842	3236.23522	7783.143629	4059.545478	3132.552168	1867.510326	1886.123353	2292.01749	2281.282389	3547.632301	2180.553226	1916.178752	6204.395716	2622.248059	1601.934191	1522.152743	1419.360844	1348.933165	2093.575558
166.0476294		1.82_166.0476m/z	1.820616667				1141.463235	1111.126346	1104.152037	1142.883593	978.4930372	1187.003136	1086.132716	915.2330196	1055.147447	1119.549259	1241.78483	1206.143572	1140.127241	1225.905166	1089.935058	851.9978087	1005.695614	1496.014264	1074.374438	1069.305639	2116.303828	1990.010331	2516.034724	1957.520268	1746.394978
137.070574		1.21_137.0706m/z	1.2091				198.6659218	186.6785797	194.1888288	197.8181428	69.12335571	119.1005717	84.86131358	48.5174829	93.3139648	118.2587434	173.4539528	238.212264	533.634124	794.4656455	174.3369956	124.3802503	128.5460601	260.5738029	311.6899904	194.0159042	498.9791986	347.1024513	733.236764	132.0857983	358.8908236
200.873184		13.98_200.8732m/z	13.98096667				146.0900946	142.8275347	156.5366162	143.6343825	175.1973402	157.8301223	194.5687006	107.2004881	126.6600126	160.6688822	146.9528463	153.0158157	113.1746338	211.6781173	123.9996448	155.8101116	156.616285	153.8747657	201.8370083	143.5744981	241.3340048	257.531663	284.4647265	319.9657366	202.5273023
152.9718373		8.05_152.9718m/z	8.046116667				648.789257	677.693277	675.0289244	714.6020624	640.428678	709.803561	823.0013102	514.1082299	545.4752962	783.2977486	628.9755207	689.2696524	638.9363415	977.6996272	641.1453715	661.3238309	763.8529398	843.0847513	839.9611868	637.9805289	1015.551136	1139.865514	1196.119013	1328.471056	975.3718306
226.0330923		1.92_226.0331m/z	1.92205				589.0434963	551.7777896	597.3834419	573.301076	221.9198002	271.0653478	175.2434564	250.7951016	286.8702996	256.4028285	346.9304136	1076.701106	376.0977826	160.066236	325.8131879	364.7513014	447.2547624	1682.012213	1013.783175	423.7528675	895.0239424	1835.49745	1408.752802	1334.762244	448.5242678
336.7858932		14.37_336.7859m/z	14.3727				12015.12782	11552.57503	12040.03364	11830.471	14401.11056	12442.49157	17143.55354	8985.009877	10642.16418	12888.61592	10198.11379	12199.10744	10857.80519	18464.27418	9799.837025	12927.84127	13235.63	13205.33047	18824.09067	10332.734	21007.9888	23039.67214	26558.79566	27583.99036	18327.48867
730.1400519		12.14_730.1401m/z	12.14356667				212.7958731	265.7606704	300.9401171	584.5105196	1966.473478	1186.718961	2186.54187	569.6811769	1496.650668	1398.33676	1421.74807	32.52179203	39.09427328	106.2686087	132.3342892	458.556816	480.9126444	19.18436894	0	107.6843838	272.5666959	63.64765012	0	163.2131317	135.0145962
606.2871611		7.18_606.2872m/z	7.17815				424.8612999	471.55437	474.4242922	445.0560434	1233.539086	726.6276406	881.1342134	721.5209169	2235.02174	1122.078527	694.1702869	196.3693559	26.98378832	6.103321132	234.1975841	185.833968	437.744111	34.30693982	387.7379228	282.405485	80.25541885	24.44028226	0	25.31321967	0
841.4566728		5.87_841.4567m/z	5.867533333				1488.050199	1538.893104	1431.65809	1501.486279	5306.849252	2358.725002	4033.933259	1099.740896	3378.947071	3447.653298	2625.131863	509.740453	662.7657185	42.88827982	1675.735217	1130.025202	865.2766134	639.7140575	415.1688561	965.0690539	625.6093012	451.8291523	176.3458433	1143.676897	1089.444274
824.146567		2.06_824.1466m/z	2.060183333				861.1700507	799.2841853	853.6259925	1068.394236	935.6841219	945.088493	1022.489663	823.3534829	767.5295837	878.1339306	908.2033794	848.9563021	938.6952229	1448.325664	1079.341518	917.2405842	1129.725453	1008.078479	1171.251743	933.1815056	1284.742209	1643.172795	1712.005755	2074.344616	1091.127943
719.3530028		6.28_719.3530m/z	6.276166667				525.2881732	463.0096564	437.0225769	484.0662716	1170.971236	1079.823834	1033.130768	592.8250546	1927.179322	730.7789511	634.7751589	567.5175264	369.7797076	28.37211783	446.0113897	276.0811978	225.227751	201.8518103	324.6533318	276.28948	173.8206784	18.23767461	417.0675518	21.16735543	102.632499
558.1639394		4.15_558.1639m/z	4.15135				798.6670819	767.3899918	750.3025372	735.9826933	758.8768176	862.4086461	964.6884811	688.5737009	582.8273591	748.6886305	776.7664028	962.4946882	943.7806826	1257.75484	838.3893745	750.9110201	847.0806253	936.7665548	969.740041	779.9808162	1336.972489	1418.43981	1051.566528	1779.153506	1072.339984
806.1311268		6.07_806.1311m/z	6.073283333				4004.320638	4070.539418	4243.253982	4034.104715	1835.257742	3161.363338	2075.865018	2896.237789	2000.661107	3161.979511	4144.496859	4130.715128	7129.414496	12264.98426	5484.361439	3592.653539	3792.929527	6328.125977	2712.902222	4077.810913	5623.513214	7856.183453	8745.699574	8665.455848	7175.35645
642.0716136		3.01_642.0716m/z	3.012866667				460.7586791	472.3538177	523.6032859	497.1096309	500.6460636	403.5241091	94.99777414	454.2591256	183.3088461	230.2771183	366.8519554	474.3470793	534.7103257	1025.973647	421.3429438	597.2221191	634.7870771	776.4377581	447.158092	458.0827779	672.8893032	1272.528816	717.7936892	1143.527342	908.9152172
490.8132905		14.30_490.8133m/z	14.3022				7510.048182	7144.708897	7440.45462	7228.161123	8523.824544	7965.147654	10097.31655	5672.370551	6655.263289	8065.619065	6784.575197	7225.931776	6982.355019	11282.63768	6237.486547	7875.955411	8226.948068	8332.766712	10474.9942	6661.363586	12762.56139	13654.40916	15067.46161	16331.74183	10814.27995
653.3986214		4.39_653.3986m/z	4.38805				332.7233877	392.2734753	330.4546231	386.5392473	1102.939392	378.5678263	746.2614601	505.2971321	1098.533513	825.5362142	793.3707541	3.537702213	0	0	191.3969383	427.5804495	165.1149438	0	60.0326982	197.2312586	0	0	0	31.89438754	99.10735434
332.840086		14.25_332.8401m/z	14.25148333				390.0723616	387.7487542	376.3890957	374.2368589	420.8809912	403.9352476	524.7328269	296.5239725	350.8308288	426.3278465	338.26051	407.4840275	371.4686167	591.9261262	333.5462621	408.7696767	425.81045	437.467671	536.4523882	347.8910157	626.7959572	709.9990273	787.1871433	850.9680159	568.7928513
691.0894375		3.28_691.0894m/z	3.283383333				2534.329602	2430.913104	2358.97954	2516.165849	801.0095841	386.1245978	481.519221	2186.808328	113.8879331	641.9228537	478.5925834	7636.58514	4048.356179	5082.181162	3061.351189	1889.031641	3021.557653	6905.985938	156.6731755	1990.290519	3103.371132	6688.7321	1511.772337	4540.582373	4459.184575
230.8965136		13.52_230.8965m/z	13.52161667				1591.744949	1561.03027	1608.525708	1609.093651	1687.212111	1700.391337	1915.640575	1194.959099	1346.925638	1878.543715	1449.426508	1645.743227	1562.418896	2520.345711	1399.082048	1586.493225	1691.279875	1836.601545	1996.601473	1493.246491	2793.048373	2971.408497	3161.80573	3550.154391	2243.068114
183.0111065		14.98_183.0111m/z	14.9842				8166.069572	7713.653951	7945.863501	8165.989025	8290.365944	8661.253528	10159.02582	6395.549671	7150.060494	8897.415273	7954.650454	8082.404206	8190.123784	12357.40042	7422.070053	8691.365825	9514.649367	9677.208092	9894.141021	7690.517826	12408.1518	14839.09389	15300.82699	16709.67039	11678.98606
297.2426754		14.92_297.2427m/z	14.91656667				4122.267052	4054.626106	4122.207129	5788.842012	3672.932531	3839.332036	4990.459052	2743.859456	3390.845797	3963.577941	3968.305296	3699.604338	4640.820351	5839.163547	4655.820811	5544.137014	4423.859725	7955.72112	5702.843431	4325.899693	5449.224303	8255.289997	8081.953989	7171.205532	5974.732213
158.8455061		0.70_158.8455m/z	0.699033333				623.319457	599.7669829	569.9541385	599.6352151	1595.020195	1200.445172	1971.616643	676.468364	1109.641094	1503.952127	1239.451335	218.8086887	267.9220815	653.7760397	221.2873143	874.2634455	822.6848174	278.0007755	485.3937327	410.2868011	774.732553	533.4510382	97.25961087	741.0132388	295.0126816
530.2732586		3.96_530.2733m/z	3.962516667				26821.59438	26756.90355	27815.90634	27860.96364	99384.02533	23209.19326	64254.11434	53577.6804	143721.5851	51880.46432	58015.08394	574.7538383	1764.391618	62.70737492	14934.44283	55306.09357	18587.88875	336.9471464	2828.435008	13424.6761	1143.206486	577.3650986	38.87734847	7902.089894	5710.56595
864.8613741		7.28_864.8614m/z	7.279583333				1749.598589	1747.706602	1784.49515	1705.131974	3940.443476	1671.953386	1606.109304	3641.272293	3125.535412	2038.306557	3143.378732	1311.981477	1313.6366	425.665936	2107.270033	2660.501383	2021.623978	980.2372321	955.0102322	1916.944391	1133.090314	620.583407	734.0550745	674.0196864	784.6056914
987.1560762		6.50_987.1561m/z	6.498816667				393.6325221	388.6622176	373.8627102	422.4580049	92.18456402	366.9918563	128.5205445	322.3175355	179.0646413	289.4081866	599.0637777	182.4270014	476.4993393	927.1431673	349.735881	437.4549316	359.3856644	585.8253533	510.6838532	609.8502074	823.1118732	606.0632916	1673.529018	811.5278663	833.4306643
564.8166785		14.92_564.8167m/z	14.91656667				8910.960323	9005.595605	9243.106138	9033.483619	11053.3569	10035.14053	13290.77262	6671.138483	8254.493287	9967.534824	8842.628921	8575.004692	8561.620338	13567.41762	7300.740446	9642.622133	10192.24661	10173.49706	13399.75505	8399.650125	16011.48978	17312.6323	18938.77534	21164.62727	13379.94635
796.3372163		4.20_796.3372m/z	4.202083333				544.3838274	498.6496059	540.1921761	525.4845292	879.1679762	583.4305811	913.6190208	839.029578	801.0870154	610.9714526	801.6689715	592.7374289	495.3624395	378.6737383	1021.89605	567.8656208	534.4481451	629.4214995	576.176184	589.6538751	440.7633774	210.4153521	309.5131109	470.2081142	308.0625124
464.8162758		14.00_464.8163m/z	13.99788333				199.6037691	218.4873989	237.4794748	190.4221584	266.2245403	263.8364622	317.4723199	197.6568391	191.6417751	200.9106538	199.2244906	226.227178	226.8973856	303.0050036	214.2365183	227.6249054	248.2009692	273.1443831	325.8373062	183.8677423	456.8339888	371.2656176	413.2961193	443.7025276	350.4749095
261.0377942		4.22_261.0378m/z	4.218983333				625.0861475	613.1057175	585.1473751	592.8277651	635.153072	553.2325302	662.6596569	538.3986878	417.3503939	516.494043	619.9215938	703.1964628	670.318248	890.5664955	592.6849286	548.021197	749.2852099	742.7202205	784.9019639	550.6814808	848.5611505	845.6123711	1062.501496	1318.98059	838.2929258
656.0516124		2.87_656.0516m/z	2.87475				3149.181453	3334.553004	3314.604953	3625.775712	834.0780331	1780.760907	1208.872219	1095.141533	1790.345014	1810.007858	2625.069068	2181.824455	3208.739543	3930.075932	2066.33424	1636.677514	2038.872878	3732.445279	918.9255329	4557.004848	5165.795969	10065.70379	7476.445866	7086.360104	12807.73144
900.4288534		7.76_901.4107n	7.755833333				3655.845201	3510.643459	3429.863274	3405.955741	8298.211079	3425.008942	6405.548293	4649.984059	9598.80083	4826.413009	4682.043619	1992.589366	4081.550656	502.0241509	3090.947473	5377.036712	3067.212777	1617.892638	1948.737182	2815.139129	769.9891365	354.8790236	114.8281236	2096.260215	1363.126759
623.1362969		0.70_623.1363m/z	0.699033333				244.0309913	233.1016396	245.8765809	186.2167854	3.122330473	137.9303998	0.864025111	131.7652397	12.0737749	52.67830278	41.20878744	50.03600022	85.30470694	73.70382852	43.6111828	209.5106102	179.8521123	89.31231835	121.4359901	296.8848698	124.7055249	198.1011639	193.0709823	1255.02567	713.1507123
336.7882518		12.88_336.7883m/z	12.8763				10557.23306	10214.77519	10283.28606	8753.97698	10004.57365	11457.81153	13555.4842	7485.150085	7837.411026	11309.05065	8962.821709	11417.28164	9965.574977	18345.92971	9219.605737	9827.65876	10407.82503	10389.25432	14591.97978	8907.387136	20601.11954	20389.16086	19829.61224	19460.31336	16281.17081
774.3458138		5.65_774.3458m/z	5.64775				11147.28502	11021.09564	11257.39587	11362.88738	32749.20054	10072.29876	27161.94275	18021.44275	33432.88332	17108.6205	11614.08404	3592.043982	4847.286278	749.2937512	10916.62884	19474.78766	11488.34394	1867.605059	5095.199529	9179.69192	1527.78235	802.0738318	343.241591	5112.423149	3858.245857
124.0391196		1.82_124.0391m/z	1.820616667				221.891918	235.4321461	227.8815624	257.89315	260.565396	266.9807306	274.7033346	124.7178027	232.4244435	246.0040377	276.8151784	190.7087928	208.389999	342.0606397	158.5133192	194.5966786	202.2381095	154.7036974	261.6157927	224.7660821	440.632009	585.878127	676.6145491	409.1361564	372.9565677
199.8039599		0.68_199.8040m/z	0.682133333				1510.599638	1474.776716	1373.491777	1456.622728	4258.201337	2882.54687	5163.248836	1729.18469	2886.499143	3831.857096	3249.587028	554.4054537	699.0406168	1642.708662	587.2513623	2188.379218	2060.732087	709.1962621	1331.6935	1055.829577	2079.072056	1373.465378	253.4274636	1945.10755	752.5156838
985.0121796		5.32_985.0122m/z	5.32365				1127.718001	1152.602077	1153.12691	1127.716416	431.2272792	627.6214223	165.8177447	916.5795587	450.3324174	620.1627511	1466.050705	1249.033967	1444.09023	841.8733734	3287.286161	1131.480247	1213.008214	1108.751098	1242.36906	1533.678078	2464.359214	1476.514274	1044.109197	1597.45129	2413.835713
466.8164459		14.25_466.8164m/z	14.25148333				5861.319883	5469.593221	5573.79756	5425.24372	6903.934578	5927.8982	8396.474659	4320.504888	5328.215201	6066.232549	5164.857924	5396.685159	5381.883137	8385.063873	4525.806661	6043.546395	6118.890059	6332.279931	8839.654946	4961.577701	10540.24405	10437.589	12131.75815	12982.71236	8106.292556
458.8349523		13.27_458.8350m/z	13.26515				2554.813542	2476.777252	2470.438046	2380.765191	3022.158622	2865.566404	3573.132616	2054.143366	2267.518865	2909.405831	2378.255218	2629.442791	2544.005997	4258.985113	2297.43723	2759.03404	2753.104439	2941.504717	3683.083783	2274.266548	4857.871921	5202.938248	5265.981098	5458.632949	3752.422243
127.8692734		0.70_127.8693m/z	0.699033333				350.4557989	347.235932	327.9319371	347.0779774	936.624449	698.8899842	1178.256743	408.0899851	675.1306868	862.9729321	736.7207793	126.2186567	148.3393093	414.8611333	132.218645	470.0442817	473.0066829	169.7318054	337.9179754	245.3287506	482.9864729	297.8377529	63.91548842	480.4873208	229.1039245
972.3808801		7.76_972.3809m/z	7.755833333				1197.346896	1094.581234	993.4073738	995.8586643	2196.201293	1096.231127	2143.860233	1226.538034	2138.039963	1589.164157	1488.912925	991.0005014	465.4778561	130.3573179	775.6787605	1451.622741	1021.402917	292.1504399	455.342597	780.658133	204.1834943	161.3914773	39.5198045	894.6526012	376.3454729
157.0106328		0.70_157.0106m/z	0.699033333				1076.468595	1082.601398	1029.513356	972.0530506	2277.540033	3405.732707	2589.577487	1365.549018	2498.257927	2605.721887	2147.273083	168.7620393	398.0139402	521.2417018	265.6987232	1620.22412	1442.000316	168.1032207	163.9017187	745.3856955	523.1049596	417.3662036	65.96614673	1863.766661	946.8764015
266.9072968		13.90_266.9073m/z	13.89643333				1767.478755	1733.570797	1782.082546	1781.223444	2037.079333	1946.543672	2404.045747	1359.513574	1568.654627	1958.681483	1484.866033	1792.334365	1574.344899	2699.992906	1484.228532	1878.79001	1986.628227	1981.99486	2693.522702	1574.683923	2942.752973	3429.661624	3838.793029	3647.406846	2532.076471
181.0598118		1.19_181.0598m/z	1.1922				915.8628949	919.8091764	946.3633707	982.4991645	544.6380947	797.8907409	646.9621055	350.3607228	571.1758223	736.8066558	954.1389155	1057.637557	1662.632423	2505.947117	907.7965037	723.7660165	832.5418305	1150.725924	1412.157893	855.0907646	1978.46724	1648.839637	2864.143133	967.2169606	1481.95154
332.8382637		14.41_332.8383m/z	14.4065				4156.101879	4079.55975	4145.752736	3990.232047	4628.217047	4251.642695	5687.564587	3106.046127	3631.075678	4308.313348	3546.172155	3929.895798	3863.221721	6311.235449	3558.342804	4456.659367	4660.352643	4835.710599	5788.973283	3756.693113	6839.34669	7403.435836	8169.765957	9341.198941	5948.206974
