Local ID	Metabolite Name	Kegg ID	Units	S00010701	S00010702	S00010703	S00010704	S00010705	S00010706
777962	UNKNOWN M10140 (M-H), BP *198.15018*, RT 3.199	M10140	Counts	33204	36615	62617	33222		13755
777965	UNKNOWN M10142 (M-H), BP *788.37898*, RT 3.208	M10142	Counts			129618			
777966	UNKNOWN M10143 (M-H), BP *629.17322*, RT 4.264	M10143	Counts	17132	76651	30524		66053	
777967	UNKNOWN M10144 (M-H), BP *559.3116*, RT 4.242	M10144	Counts	1176088	233674	873861	129298	1883386	8826754
777968	UNKNOWN M10145 (M-H), BP *691.14041*, RT 5.629	M10145	Counts		86623	42590		182904	149068
777969	UNKNOWN M10146 (M-H), BP *521.06692*, RT 5.642	M10146	Counts		11548			108412	374870
777970	UNKNOWN M10147 (M-H), BP *409.33219*, RT 5.839	M10147	Counts				93150		
777971	UNKNOWN M10148 (M-H), BP *335.1506*, RT 3.084	M10148	Counts		59181		49062		
777974	UNKNOWN M10150 (M-H), BP *463.09966*, RT 5.469	M10150	Counts	49495			16822	58118	193743
777979	UNKNOWN M10152 (M-H), BP *341.12598*, RT 2.939	M10152	Counts		15499				
777980	UNKNOWN M10153 (M-H), BP *454.27323*, RT 4.914	M10153	Counts					302774	979020
777981	UNKNOWN M10154 (M-H), BP *544.2858*, RT 5.047	M10154	Counts	33969		15806		1078507	160146
777982	UNKNOWN M10155 (M-H), BP *837.58719*, RT 3.805	M10155	Counts					75863	122634
777984	UNKNOWN M10157 (M-H), BP *588.33148*, RT 5.0365	M10157	Counts	180818	29905	37545		521709	153711
777985	UNKNOWN M10158 (M-H), BP *667.32055*, RT 4.977	M10158	Counts			30482			
777989	UNKNOWN M10160 (M-H), BP *589.44122*, RT 4.308	M10160	Counts	530403			25818	36862	
777990	UNKNOWN M10161 (M-H), BP *1309.87496*, RT 4.326	M10161	Counts					75655	
777991	UNKNOWN M10162 (M-H), BP *241.97653*, RT 2.456	M10162	Counts	57049	98638	41769	48302		
777995	UNKNOWN M10163 (M-H), BP *271.15103*, RT 2.993	M10163	Counts				37841		
777996	UNKNOWN M10164 (M-H), BP *253.13962*, RT 3.02	M10164	Counts		28093			17634	
778001	UNKNOWN M10165 (M-H), BP *947.61344*, RT 4.503	M10165	Counts			29077		6522306	20074640
778002	UNKNOWN M10166 (M-H), BP *353.34393*, RT 5.868	M10166	Counts	204049					152290
778004	UNKNOWN M10168 (M-H), BP *227.00248*, RT 3.045	M10168	Counts				43820		
778007	UNKNOWN M10170 (M-H), BP *772.55286*, RT 4.275	M10170	Counts					187712	
778009	UNKNOWN M10172 (M-H), BP *515.33275*, RT 5.015	M10172	Counts					139563	436361
778010	UNKNOWN M10173 (M-H), BP *379.35969*, RT 6.2	M10173	Counts	227129	158576			70240	
778012	UNKNOWN M10174 (M-H), BP *955.97187*, RT .459	M10174	Counts	337113	387767	267195	441917	72845	71165
778018	UNKNOWN M10176 (M-H), BP *337.15747*, RT 3.913	M10176	Counts		288131		966035		
778020	UNKNOWN M10177 (M-H), BP *363.18082*, RT 3.262	M10177	Counts		51239				345481
778022	UNKNOWN M10178 (M-H), BP *211.13308*, RT 3.216	M10178	Counts	51378					35247
778027	UNKNOWN M10179 (M-H), BP *379.22808*, RT 3.452	M10179	Counts		31307		186757		442866
778034	UNKNOWN M10182 (M-H), BP *1088.8291*, RT 4.163	M10182	Counts	47356				327780	
778038	UNKNOWN M10184 (M-H), BP *425.34905*, RT 4.232	M10184	Counts			34870			
778043	UNKNOWN M10186 (M-H), BP *479.2285*, RT 3.245	M10186	Counts	63886				207025	
778049	UNKNOWN M10187 (M-H), BP *363.02699*, RT 4.374	M10187	Counts		42819	29649	34066	54919	
778051	UNKNOWN M10189 (M-H), BP *553.48466*, RT 6.1785	M10189	Counts	39479	109596				
778052	UNKNOWN M10190 (M-H), BP *257.17119*, RT 3.177	M10190	Counts			82720		108609	
778053	UNKNOWN M10191 (M-H), BP *507.36793*, RT 5.704	M10191	Counts			86412			
778058	UNKNOWN M10196 (M-H), BP *711.44605*, RT 5.375	M10196	Counts		153304	103167			
778060	UNKNOWN M10197 (M-H), BP *907.66569*, RT 4	M10197	Counts	76302					
778061	UNKNOWN M10198 (M-H), BP *368.08226*, RT 2.965	M10198	Counts		18339	96945	32510		
778062	UNKNOWN M10199 (M-H), BP *703.36676*, RT 3.97	M10199	Counts					213687	
778064	UNKNOWN M10200 (M-H), BP *373.10118*, RT 5.089	M10200	Counts					91892	37624
778070	UNKNOWN M10201 (M-H), BP *687.41101*, RT 3.574	M10201	Counts						801383
778073	UNKNOWN M10203 (M-H), BP *419.25907*, RT 4.4	M10203	Counts	30387		68557	882440	358123	489451
778074	UNKNOWN M10204 (M-H), BP *627.45794*, RT 4.385	M10204	Counts		334182		77269	143786	117799
778075	UNKNOWN M10205 (M-H), BP *299.2208*, RT 3.675	M10205	Counts	35136	54468	49076	71661		371868
778078	UNKNOWN M10206 (M-H), BP *217.03106*, RT .525	M10206	Counts		4189161	1759645	4678213		
778081	UNKNOWN M10207 (M-H), BP *321.24118*, RT 3.788	M10207	Counts						463665
778084	UNKNOWN M10209 (M-H), BP *297.15433*, RT 3.857	M10209	Counts	44855800	42839357	6026673	11303416	3673579	9815219
778085	UNKNOWN M10210 (M-H), BP *541.44323*, RT 4.109	M10210	Counts				24729		
778086	UNKNOWN M10211 (M-H), BP *493.39222*, RT 4	M10211	Counts				78354		
778089	UNKNOWN M10212 (M-H), BP *573.66751*, RT 4.169	M10212	Counts						89385
778090	UNKNOWN M10213 (M-H), BP *311.29677*, RT 5.103	M10213	Counts	1279667	532643	254814	466234	13148916	25678356
778091	UNKNOWN M10214 (M-H), BP *309.10657*, RT .872	M10214	Counts		17775	88079	63880		
778095	UNKNOWN M10217 (M-H), BP *541.31616*, RT 3.536	M10217	Counts	71360			71318		
778097	UNKNOWN M10219 (M-H), BP *258.06855*, RT .626	M10219	Counts	883299	171656		199303		
778101	UNKNOWN M10221 (M-H), BP *383.35448*, RT 5.861	M10221	Counts	4296671					
778102	UNKNOWN M10222 (M-H), BP *415.86438*, RT 3.216	M10222	Counts					49033	
778103	UNKNOWN M10223 (M-H), BP *357.18122*, RT 3.147	M10223	Counts		116363				
778105	UNKNOWN M10225 (M-H), BP *469.24734*, RT 3.188	M10225	Counts	34634	25034		66187		206194
778106	UNKNOWN M10226 (M-H), BP *666.26828*, RT 3.32	M10226	Counts	630035	634810	480404	632147		
778109	UNKNOWN M10227 (M-H), BP *209.15476*, RT 3.339	M10227	Counts				278506		
778110	UNKNOWN M10228 (M-H), BP *309.20363*, RT 3.37	M10228	Counts				1090994		
778111	UNKNOWN M10229 (M-H), BP *381.15822*, RT 3.439	M10229	Counts	2860729	2346844	392996	282466	91811	
778112	UNKNOWN M10230 (M-H), BP *820.42043*, RT 3.379	M10230	Counts		27292				
778113	UNKNOWN M10231 (M-H), BP *547.15659*, RT 4.328	M10231	Counts					24768	35056
778116	UNKNOWN M10234 (M-H), BP *854.56125*, RT 6.407	M10234	Counts	538424	1058876				
778117	UNKNOWN M10235 (M-H), BP *553.4862*, RT 6.46	M10235	Counts	58238					172835
778118	UNKNOWN M10236 (M-H), BP *209.06971*, RT 3.253	M10236	Counts	284941	343253	262239	268320	140863	150880
778120	UNKNOWN M10237 (M-H), BP *978.5814*, RT 4.39	M10237	Counts						184538
778122	UNKNOWN M10239 (M-H), BP *381.34016*, RT 5.665	M10239	Counts			121122		273618	1393054
778123	UNKNOWN M10240 (M-H), BP *776.56104*, RT 5.18	M10240	Counts					429730	1841429
778124	UNKNOWN M10241 (M-H), BP *477.11482*, RT 5.21	M10241	Counts	30355	31609	29893	41018	51654	
778125	UNKNOWN M10242 (M-H), BP *447.13605*, RT 2.9635	M10242	Counts	112542		23462	37144		
778131	UNKNOWN M10245 (M-H), BP *481.38244*, RT 3.8455	M10245	Counts				26029		
778132	UNKNOWN M10246 (M-H), BP *283.26491*, RT 5.5225	M10246	Counts	1178679		1051524	1367475	52756936	76746312
778134	UNKNOWN M10247 (M-H), BP *696.55266*, RT 3.684	M10247	Counts						21332
778137	UNKNOWN M10248 (M-H), BP *531.4441*, RT 4.7345	M10248	Counts						16032
778139	UNKNOWN M10249 (M-H), BP *221.08225*, RT 3.192	M10249	Counts	97910	138412	214974	141299		
778142	UNKNOWN M10251 (M-H), BP *911.57034*, RT 6.4315	M10251	Counts		355833			15578	20835
778143	UNKNOWN M10252 (M-H), BP *738.51205*, RT 6.664	M10252	Counts		39913				
778145	UNKNOWN M10253 (M-H), BP *363.2182*, RT 3.461	M10253	Counts				24435		
778149	UNKNOWN M10254 (M-H), BP *471.33988*, RT 4.078	M10254	Counts				23567		
778150	UNKNOWN M10255 (M-H), BP *568.32828*, RT 4.306	M10255	Counts						6312505
778154	UNKNOWN M10257 (M-H), BP *537.30336*, RT 3.387	M10257	Counts	91754		113607			
778155	UNKNOWN M10258 (M-H), BP *229.14198*, RT 3.339	M10258	Counts		133288				
778158	UNKNOWN M10259 (M-H), BP *475.33162*, RT 3.71	M10259	Counts			44692			
778167	UNKNOWN M10260 (M-H), BP *653.16324*, RT 4.2095	M10260	Counts		334543	156200		987496	692255
778168	UNKNOWN M10261 (M-H), BP *635.48048*, RT 4.5	M10261	Counts		14136				
778169	UNKNOWN M10262 (M-H), BP *477.11548*, RT 4.316	M10262	Counts	27299	40468	73074	67619	64119	
778172	UNKNOWN M10264 (M-H), BP *525.44711*, RT 4.2985	M10264	Counts	49786					
778173	UNKNOWN M10265 (M-H), BP *580.34274*, RT 6.794	M10265	Counts	40864	22015				
778176	UNKNOWN M10266 (M-H), BP *419.34413*, RT 4.444	M10266	Counts	26496	25810				
778178	UNKNOWN M10267 (M-H), BP *489.13198*, RT 4.399	M10267	Counts			40655		80071	
778179	UNKNOWN M10268 (M-H), BP *893.50725*, RT 4.337	M10268	Counts						1494434
778181	UNKNOWN M10270 (M-H), BP *531.27684*, RT 3.287	M10270	Counts						437299
778182	UNKNOWN M10271 (M-H), BP *606.32839*, RT 3.293	M10271	Counts				105731	1038772	433129
778184	UNKNOWN M10272 (M-H), BP *591.46668*, RT 4.124	M10272	Counts	192125	53362	49204	164343		
778185	UNKNOWN M10273 (M-H), BP *521.4241*, RT 4.122	M10273	Counts	24439			98784		
778190	UNKNOWN M10276 (M-H), BP *353.21923*, RT 4.142	M10276	Counts				271294		
778191	UNKNOWN M10277 (M-H), BP *479.32433*, RT 5.388	M10277	Counts					1793998	5163417
778192	UNKNOWN M10278 (M-H), BP *492.34972*, RT 6	M10278	Counts	2413998		684464	227685	7356231	23053450
778197	UNKNOWN M10279 (M-H), BP *741.41281*, RT 3.426	M10279	Counts	92223		104704			
778198	UNKNOWN M10280 (M-H), BP *337.20451*, RT 3.416	M10280	Counts		94074		39766		85626
778199	UNKNOWN M10281 (M-H), BP *755.44044*, RT 3.521	M10281	Counts		19642				
778200	UNKNOWN M10282 (M-H), BP *431.21894*, RT 3.904	M10282	Counts			59578		104571	
778201	UNKNOWN M10283 (M-H), BP *691.40378*, RT 4.743	M10283	Counts						20033
778203	UNKNOWN M10284 (M-H), BP *517.34642*, RT 5.614	M10284	Counts					198856	829081
778204	UNKNOWN M10285 (M-H), BP *455.22027*, RT 7.456	M10285	Counts	77231	61259	65195			
778205	UNKNOWN M10286 (M-H), BP *317.07553*, RT 3.914	M10286	Counts	144448	48575	96265	22222	49683	225249
778214	UNKNOWN M10290 (M-H), BP *461.36722*, RT 7.1745	M10290	Counts	636653	252367	39095	575944	23732	
778215	UNKNOWN M10291 (M-H), BP *624.33779*, RT 3.37	M10291	Counts	116372	108217		190295		453445
778216	UNKNOWN M10292 (M-H), BP *371.22023*, RT 3.351	M10292	Counts	538047	233702	189120			
778218	UNKNOWN M10293 (M-H), BP *437.98142*, RT 3.212	M10293	Counts	305619	316287	494036	195647		
778220	UNKNOWN M10294 (M-H), BP *609.51193*, RT 6.365	M10294	Counts	849826	33037	170328			
778221	UNKNOWN M10295 (M-H), BP *589.45068*, RT 4.01	M10295	Counts	40359					18203
778223	UNKNOWN M10296 (M-H), BP *523.22118*, RT 3.185	M10296	Counts	17764				350588	
778226	UNKNOWN M10298 (M-H), BP *317.11899*, RT 2.995	M10298	Counts			63596			
778227	UNKNOWN M10299 (M-H), BP *199.13544*, RT 3.029	M10299	Counts	13658	10249	12696		14608	
778232	UNKNOWN M10301 (M-H), BP *865.51238*, RT 3.962	M10301	Counts	35086			51383		
778233	UNKNOWN M10302 (M-H), BP *427.32527*, RT 4.812	M10302	Counts			52592		28106	
778235	UNKNOWN M10304 (M-H), BP *540.08488*, RT 7.684	M10304	Counts		35652				22456
778236	UNKNOWN M10305 (M-H), BP *953.56702*, RT 4.4	M10305	Counts			19692		275801	1441391
778237	UNKNOWN M10306 (M-H), BP *537.35066*, RT 4.409	M10306	Counts	3222089	1814971	832076	933610		
778240	UNKNOWN M10309 (M-H), BP *609.38953*, RT 4.575	M10309	Counts	249543	35020	37703			120668
778241	UNKNOWN M10310 (M-H), BP *782.56482*, RT 4.553	M10310	Counts			427999			
778242	UNKNOWN M10311 (M-H), BP *557.74681*, RT 4.541	M10311	Counts	18829					
778243	UNKNOWN M10312 (M-H), BP *1272.77377*, RT 4.608	M10312	Counts		12085		37192		
778244	UNKNOWN M10313 (M-H), BP *461.09914*, RT 4.2735	M10313	Counts		299293		199292	510455	922514
778246	UNKNOWN M10314 (M-H), BP *527.40958*, RT 4.373	M10314	Counts	52115					
778247	UNKNOWN M10315 (M-H), BP *715.30662*, RT 7.337	M10315	Counts	102642	151792	211136	52297	61814	80772
778248	UNKNOWN M10316 (M-H), BP *504.3114*, RT 4.473	M10316	Counts			44795	99962	228992	1030641
778249	UNKNOWN M10317 (M-H), BP *810.53519*, RT 6.8455	M10317	Counts	916656	3516597	1267226	2101308	2680268	
778250	UNKNOWN M10318 (M-H), BP *635.52811*, RT 7.038	M10318	Counts	1495653		149743			24485
778255	UNKNOWN M10321 (M-H), BP *805.98641*, RT 3.169	M10321	Counts		190899	318340	464195		
778256	UNKNOWN M10322 (M-H), BP *318.98117*, RT 4.16	M10322	Counts			19759	38757	40456	19588
778257	UNKNOWN M10323 (M-H), BP *649.09085*, RT 4.204	M10323	Counts		50933			62367	
778258	UNKNOWN M10324 (M-H), BP *405.1312*, RT 4.024	M10324	Counts	381203	138152	196146	117371	166980	80092
778259	UNKNOWN M10325 (M-H), BP *517.39247*, RT 6.088	M10325	Counts					136119	702019
778262	UNKNOWN M10327 (M-H), BP *311.1815*, RT 3.085	M10327	Counts	243513		248378	159756		
778263	UNKNOWN M10328 (M-H), BP *528.17992*, RT 3.87	M10328	Counts	70577		70263	277554		
778265	UNKNOWN M10329 (M-H), BP *740.52729*, RT 7.389	M10329	Counts		84057			282501	372122
778266	UNKNOWN M10330 (M-H), BP *281.16524*, RT 3.371	M10330	Counts	84714		107203			
778267	UNKNOWN M10331 (M-H), BP *319.1587*, RT 3.364	M10331	Counts		48145	119989	71758		
778268	UNKNOWN M10332 (M-H), BP *645.53386*, RT 4.413	M10332	Counts	1308975	644377	1528052	1188448	274004	243078
778271	UNKNOWN M10335 (M-H), BP *190.0504*, RT 2.728	M10335	Counts	20845			49559	47274	47515
778272	UNKNOWN M10336 (M-H), BP *575.39924*, RT 3.7245	M10336	Counts						14099
778273	UNKNOWN M10337 (M-H), BP *274.9729*, RT 4.1	M10337	Counts						75415
778277	UNKNOWN M10339 (M-H), BP *450.30128*, RT 4.37	M10339	Counts		35436				
778279	UNKNOWN M10340 (M-H), BP *365.20384*, RT 3.399	M10340	Counts						3189965
778280	UNKNOWN M10341 (M-H), BP *467.33203*, RT 3.557	M10341	Counts		74979				
778283	UNKNOWN M10342 (M-H), BP *363.18387*, RT 7.533	M10342	Counts	19122	33063				
778284	UNKNOWN M10343 (M-H), BP *673.40234*, RT 7.493	M10343	Counts	3976203	862642	1052804	812566		1001990
778285	UNKNOWN M10344 (M-H), BP *822.60717*, RT 4.562	M10344	Counts	115626		72504			
778286	UNKNOWN M10345 (M-H), BP *130.9447*, RT 7.453	M10345	Counts	110262	35388	28526	51065	154593	40045
778288	UNKNOWN M10347 (M-H), BP *308.9932*, RT 3.436	M10347	Counts	100181	209378	98254	110719	86814	38806
778289	UNKNOWN M10348 (M-H), BP *403.30827*, RT 7.258	M10348	Counts	1211524	943725		121978		104266
778290	UNKNOWN M10349 (M-H), BP *1173.76512*, RT 7.402	M10349	Counts		24241				
778294	UNKNOWN M10351 (M-H), BP *547.43947*, RT 4.323	M10351	Counts	84378				13490	17825
778295	UNKNOWN M10352 (M-H), BP *347.17667*, RT 3.406	M10352	Counts	178536	182792	324358	200695		
778296	UNKNOWN M10353 (M-H), BP *655.43946*, RT 4.28	M10353	Counts	239528	31042		87132		
778298	UNKNOWN M10354 (M-H), BP *653.52867*, RT 4.109	M10354	Counts			20584	125995	1871071	17807980
778306	UNKNOWN M10358 (M-H), BP *354.30285*, RT 4.492	M10358	Counts	108070	24413			43369	69603
778307	UNKNOWN M10359 (M-H), BP *295.14359*, RT 3.138	M10359	Counts				322566		
778311	UNKNOWN M10360 (M-H), BP *687.46971*, RT 7.367	M10360	Counts		504885				283232
778312	UNKNOWN M10361 (M-H), BP *293.1787*, RT 7.537	M10361	Counts	58140	33625	62617	81640	11786	36195
778316	UNKNOWN M10363 (M-H), BP *988.66117*, RT 4.7925	M10363	Counts	25635		20321		565314	3341144
778319	UNKNOWN M10365 (M-H), BP *243.12385*, RT 2.426	M10365	Counts	635124					
778322	UNKNOWN M10367 (M-H), BP *301.23519*, RT 3.594	M10367	Counts			13624			
778323	UNKNOWN M10368 (M-H), BP *705.37375*, RT 3.446	M10368	Counts		27271				
778324	UNKNOWN M10369 (M-H), BP *233.04879*, RT .513	M10369	Counts	997530	862089	1656798	990309		
778326	UNKNOWN M10370 (M-H), BP *572.89183*, RT .527	M10370	Counts		30002				
778330	UNKNOWN M10371 (M-H), BP *811.39055*, RT 3.553	M10371	Counts	60589			33124		
778331	UNKNOWN M10372 (M-H), BP *497.28669*, RT 3.509	M10372	Counts	788467	602625		101586		
778333	UNKNOWN M10374 (M-H), BP *469.21601*, RT 7.388	M10374	Counts	208090	80183	110883	27061		43530
778335	UNKNOWN M10376 (M-H), BP *699.50215*, RT 4.411	M10376	Counts	202722	147730	289552	695096	324495	
778336	UNKNOWN M10377 (M-H), BP *499.28918*, RT 3.474	M10377	Counts		253806				
778337	UNKNOWN M10378 (M-H), BP *583.49451*, RT 6.438	M10378	Counts					96506	
778340	UNKNOWN M10379 (M-H), BP *730.32886*, RT 3.985	M10379	Counts	143674		39276	110195		
778342	UNKNOWN M10380 (M-H), BP *558.67322*, RT 4.591	M10380	Counts	22282				802804	
778343	UNKNOWN M10381 (M-H), BP *311.17161*, RT 5.397	M10381	Counts	46866	23366			107160	37666
778344	UNKNOWN M10382 (M-H), BP *764.52879*, RT 6.331	M10382	Counts	1652731	6082353	19097202		1568367	79048
778345	UNKNOWN M10383 (M-H), BP *769.50458*, RT 7.1	M10383	Counts					15057271	60495826
778346	UNKNOWN M10384 (M-H), BP *217.11753*, RT 2.013	M10384	Counts	576622			131768	13533071	8481711
778347	UNKNOWN M10385 (M-H), BP *870.59074*, RT 4.513	M10385	Counts	69037	14840		878895	272940	243709
778348	UNKNOWN M10386 (M-H), BP *182.93053*, RT .592	M10386	Counts	576499		550718	469870		25801
778350	UNKNOWN M10388 (M-H), BP *529.42661*, RT 4.579	M10388	Counts	189748					
778351	UNKNOWN M10389 (M-H), BP *558.75135*, RT 4.515	M10389	Counts					52342	
778354	UNKNOWN M10391 (M-H), BP *559.44307*, RT 7.3	M10391	Counts		1039964	86576	203865		115187
778355	UNKNOWN M10392 (M-H), BP *381.37483*, RT 7.309	M10392	Counts		368977	33183	56297	223616	537309
778359	UNKNOWN M10394 (M-H), BP *299.1188*, RT 2.749	M10394	Counts	70617	70330				116101
778360	UNKNOWN M10395 (M-H), BP *498.10938*, RT 2.782	M10395	Counts					32271	
778362	UNKNOWN M10396 (M-H), BP *599.31563*, RT 2.65	M10396	Counts			163359	192897	11319025	6690763
778363	UNKNOWN M10397 (M-H), BP *473.4795*, RT 4.397	M10397	Counts	50046	76470	66628	540548	78090	79997
778365	UNKNOWN M10399 (M-H), BP *217.01838*, RT 2.599	M10399	Counts					32842	25294
778366	UNKNOWN M10400 (M-H), BP *290.07202*, RT 2.587	M10400	Counts					24489	
778368	UNKNOWN M10402 (M-H), BP *593.48167*, RT 4.334	M10402	Counts	374788	40044	44091	214907	85793	
778370	UNKNOWN M10403 (M-H), BP *325.1663*, RT 2.856	M10403	Counts					98579	
778383	UNKNOWN M10409 (M-H), BP *1015.61717*, RT 5.4065	M10409	Counts			15154		30343	
778388	UNKNOWN M10413 (M-H), BP *118.95195*, RT .53	M10413	Counts	710827	539793	401093	470923	262222	245280
778391	UNKNOWN M10414 (M-H), BP *325.20087*, RT 3.5155	M10414	Counts	57526	101410			862188	2111746
778392	UNKNOWN M10415 (M-H), BP *468.09061*, RT 3.571	M10415	Counts	35086	61190		91747	19518	
778396	UNKNOWN M10418 (M-H), BP *459.36937*, RT 7.325	M10418	Counts	199529	292337	187510	74706	89509	39825
778397	UNKNOWN M10419 (M-H), BP *611.52653*, RT 7.3715	M10419	Counts	67682					
778402	UNKNOWN M10421 (M-H), BP *747.3529*, RT 3.993	M10421	Counts		12344				
778407	UNKNOWN M10422 (M-H), BP *459.26589*, RT 3.4	M10422	Counts		60442		42510		
778409	UNKNOWN M10423 (M-H), BP *469.24136*, RT 2.468	M10423	Counts				22721	1911137	2998669
778412	UNKNOWN M10426 (M-H), BP *495.31503*, RT 5.7	M10426	Counts					349683	764942
778414	UNKNOWN M10428 (M-H), BP *241.28802*, RT 3.337	M10428	Counts	50371		118167	58413	115621	111470
778416	UNKNOWN M10429 (M-H), BP *445.23538*, RT 5.016	M10429	Counts			24389			
778417	UNKNOWN M10430 (M-H), BP *450.29978*, RT 5	M10430	Counts		63448	1522874	507209	105225721	29983747
778419	UNKNOWN M10431 (M-H), BP *355.32176*, RT 5.215	M10431	Counts	623576		67620		450111	1953537
778422	UNKNOWN M10432 (M-H), BP *491.32458*, RT 5.7	M10432	Counts				101089		
778423	UNKNOWN M10433 (M-H), BP *233.10314*, RT 2.659	M10433	Counts	957913	824765	1006433	722002	481723	359026
778425	UNKNOWN M10434 (M-H), BP *263.16567*, RT 4.141	M10434	Counts			15969			
778427	UNKNOWN M10436 (M-H), BP *427.32153*, RT 4.192	M10436	Counts				119436		
778428	UNKNOWN M10437 (M-H), BP *870.59047*, RT 4.3	M10437	Counts			51050	679145	315087	247797
778429	UNKNOWN M10438 (M-H), BP *571.44038*, RT 4.115	M10438	Counts			35886			
778431	UNKNOWN M10439 (M-H), BP *521.06683*, RT 4.026	M10439	Counts	76444	69077		110124	97654	100239
778432	UNKNOWN M10440 (M-H), BP *451.44113*, RT 7.317	M10440	Counts		24220				
778433	UNKNOWN M10441 (M-H), BP *772.53201*, RT 7.38	M10441	Counts	2239701	4890548	9606524	1125090	16082459	7229320
778434	UNKNOWN M10442 (M-H), BP *762.51504*, RT 7.3335	M10442	Counts		385107				703884
778436	UNKNOWN M10443 (M-H), BP *336.32851*, RT 7.335	M10443	Counts	55112	117547	53491	45561	48203	62905
778438	UNKNOWN M10444 (M-H), BP *501.31657*, RT 4.802	M10444	Counts					7816719	7375871
778439	UNKNOWN M10445 (M-H), BP *649.09252*, RT 4.7	M10445	Counts	78437	153663	270555			
778441	UNKNOWN M10446 (M-H), BP *377.34333*, RT 5.733	M10446	Counts	33506					
778442	UNKNOWN M10447 (M-H), BP *1149.70008*, RT 5.989	M10447	Counts	14832	11525			18788	
778445	UNKNOWN M10448 (M-H), BP *766.54249*, RT 7.384	M10448	Counts			2329007	97920	1023997	
778446	UNKNOWN M10449 (M-H), BP *738.51163*, RT 7.394	M10449	Counts	92114	1685363	791422	123685		
778450	UNKNOWN M10452 (M-H), BP *391.21476*, RT 3.688	M10452	Counts		37429	52318			
778455	UNKNOWN M10454 (M-H), BP *423.11475*, RT 4.035	M10454	Counts					64916	
778456	UNKNOWN M10455 (M-H), BP *349.20776*, RT 4.077	M10455	Counts	203837	150452	75768	72684		
778466	UNKNOWN M10456 (M-H), BP *218.99658*, RT 1.577	M10456	Counts	25117		41276			
778472	UNKNOWN M10458 (M-H), BP *409.23908*, RT 4.672	M10458	Counts	1129868	288766	96266	1084044	207541607	108508781
778474	UNKNOWN M10459 (M-H), BP *492.34741*, RT 6.194	M10459	Counts	42676					
778476	UNKNOWN M10461 (M-H), BP *479.37662*, RT 6.702	M10461	Counts	209988	40788		54082	36030	32682
778477	UNKNOWN M10462 (M-H), BP *367.35987*, RT 6.8	M10462	Counts		1199833	451860	280951	2302864	6101614
778478	UNKNOWN M10463 (M-H), BP *381.37469*, RT 6.878	M10463	Counts	776108					
778480	UNKNOWN M10465 (M-H), BP *506.32653*, RT 5.223	M10465	Counts			301495	47271	27742784	100958633
778483	UNKNOWN M10466 (M-H), BP *486.29586*, RT 5.4135	M10466	Counts	20530		303400	52901		29375743
778494	UNKNOWN M10470 (M-H), BP *261.09119*, RT 2.259	M10470	Counts	140244	98926	50038	24748	440314	387141
778500	UNKNOWN M10472 (M-H), BP *981.99695*, RT 7.668	M10472	Counts		250139		300082		
778501	UNKNOWN M10473 (M-H), BP *473.26826*, RT 4.7	M10473	Counts	136623		118302			
778502	UNKNOWN M10474 (M-H), BP *933.57963*, RT 6.816	M10474	Counts					53585	
778503	UNKNOWN M10475 (M-H), BP *913.59017*, RT 6.827	M10475	Counts	164583	87725	132794	63706	29955	
778505	UNKNOWN M10476 (M-H), BP *194.90527*, RT 1.386	M10476	Counts	98743	173728	33708	815801		
778510	UNKNOWN M10480 (M-H), BP *855.54251*, RT 3.837	M10480	Counts	30201					
778512	UNKNOWN M10482 (M-H), BP *816.54693*, RT 4.32	M10482	Counts		60979				197013
778514	UNKNOWN M10483 (M-H), BP *861.55379*, RT 5.4	M10483	Counts					224867	168017
778515	UNKNOWN M10484 (M-H), BP *245.1337*, RT 2.454	M10484	Counts			136878			
778517	UNKNOWN M10485 (M-H), BP *379.28018*, RT 3.627	M10485	Counts	25055	28799				41543
778519	UNKNOWN M10487 (M-H), BP *413.20303*, RT 2.731	M10487	Counts	22235			60632	2705341	1270560
778520	UNKNOWN M10488 (M-H), BP *551.24179*, RT 2.6625	M10488	Counts			26494	34607	637762	457755
778521	UNKNOWN M10489 (M-H), BP *967.51597*, RT 7	M10489	Counts						44576
778522	UNKNOWN M10490 (M-H), BP *611.33465*, RT 7.322	M10490	Counts	704613	1120684	561275	242405	229470	181306
778526	UNKNOWN M10491 (M-H), BP *810.53605*, RT 4.499	M10491	Counts			34257			
778530	UNKNOWN M10492 (M-H), BP *213.08167*, RT 2.387	M10492	Counts				49241		
778537	UNKNOWN M10495 (M-H), BP *353.00156*, RT .434	M10495	Counts		79725	25498			20017
778541	UNKNOWN M10497 (M-H), BP *389.34449*, RT 5.322	M10497	Counts	22850					160738
778543	UNKNOWN M10499 (M-H), BP *587.33236*, RT 5.221	M10499	Counts	139278	73051				
778545	UNKNOWN M10500 (M-H), BP *419.25169*, RT 6.063	M10500	Counts	99432	35364	36015			
778546	UNKNOWN M10501 (M-H), BP *199.00787*, RT 2.464	M10501	Counts	1293226	920201	923402	668583	281671	204134
778549	UNKNOWN M10502 (M-H), BP *529.33618*, RT 3.813	M10502	Counts	35754	57912		33038	72635	360976
778550	UNKNOWN M10503 (M-H), BP *543.31969*, RT 4.151	M10503	Counts	162732	104243		105629		
778551	UNKNOWN M10504 (M-H), BP *1064.82925*, RT 4.268	M10504	Counts	120282		37491	38646	62469	
